id_mov;presupuesto;fecha;tipo_contenido;duracion
28337;774361;15-07-01;imagenes;55
28338;483531;81-01-03;spam;88
28339;472540;74-07-20;imagenes;89
28340;676144;07-04-13;video;28
28341;13158;01-08-10;audio;82
28342;511234;94-11-02;spam;16
28343;300397;07-03-02;video;75
28344;814312;11-08-10;imagenes;41
28345;363283;06-09-08;imagenes;86
28346;532146;08-06-29;audio;16
28347;822746;91-06-17;video;34
28348;620041;13-07-23;imagenes;90
28349;597359;15-07-09;video;29
28350;216566;58-12-26;video;78
28351;648781;08-01-08;spam;37
28352;972553;14-10-30;video;32
28353;427620;83-06-10;imagenes;72
28354;115894;92-07-24;video;41
28355;885850;15-03-19;imagenes;34
28356;853993;01-04-30;spam;47
28357;905249;67-03-03;video;35
28358;364765;17-12-22;audio;88
28359;391706;19-03-15;imagenes;47
28360;913979;92-06-25;spam;58
28361;754282;04-09-18;spam;30
28362;427675;69-01-18;imagenes;71
28363;697409;12-04-03;video;53
28364;660229;70-09-04;audio;47
28365;175974;81-07-29;audio;21
28366;185757;08-12-19;imagenes;9
28367;394997;94-07-12;spam;53
28368;155880;14-07-07;spam;19
28369;802865;10-11-04;imagenes;47
28370;270375;15-12-12;imagenes;49
28371;128779;09-09-16;imagenes;40
28372;554014;80-06-15;audio;51
28373;943475;17-09-03;imagenes;86
28374;856675;18-03-26;spam;21
28375;548610;19-03-08;spam;21
28376;946993;95-02-13;imagenes;67
28377;798769;84-02-12;audio;83
28378;211382;69-07-15;spam;79
28379;450151;13-04-17;video;48
28380;405860;09-11-01;video;71
28381;283006;05-01-15;audio;32
28382;510989;64-07-15;spam;79
28383;919403;07-09-17;spam;31
28384;801703;90-09-05;video;72
28385;781494;92-08-04;video;81
28386;153615;10-08-10;audio;42
28387;622768;90-06-26;video;86
28388;477093;17-06-15;imagenes;33
28389;829119;15-08-22;video;21
28390;350053;94-03-11;spam;71
28391;369081;19-05-30;spam;84
28392;164713;14-12-27;video;36
28393;319533;17-07-31;audio;6
28394;864563;07-09-08;audio;61
28395;78707;09-12-24;audio;75
28396;770583;97-03-03;spam;71
28397;551687;82-01-24;video;44
28398;352472;17-08-05;audio;54
28399;590838;09-08-11;spam;3
28400;54076;08-12-31;audio;89
28401;998822;99-12-29;video;57
28402;679452;73-09-12;spam;7
28403;235342;08-03-25;imagenes;51
28404;69323;10-01-12;video;4
28405;534198;07-09-08;imagenes;21
28406;769479;08-03-28;spam;3
28407;919640;14-12-25;spam;47
28408;442231;15-05-29;imagenes;52
28409;972855;07-05-05;audio;49
28410;329744;81-04-10;spam;68
28411;534818;74-05-24;audio;15
28412;289524;14-06-17;spam;66
28413;392558;80-03-05;imagenes;77
28414;990199;12-01-15;imagenes;22
28415;113396;18-05-18;imagenes;27
28416;77528;15-06-27;audio;23
28417;695409;19-04-02;spam;41
28418;153627;88-07-23;video;18
28419;2556;19-01-02;video;72
28420;130109;03-05-19;spam;53
28421;293662;84-07-06;imagenes;41
28422;130988;10-06-26;audio;70
28423;447469;83-09-07;imagenes;41
28424;499813;15-03-28;imagenes;80
28425;509340;04-01-17;video;83
28426;769571;88-05-11;spam;54
28427;517165;17-10-13;imagenes;40
28428;371675;15-09-24;imagenes;59
28429;445859;07-12-14;audio;48
28430;748133;16-03-31;spam;5
28431;868203;19-01-01;spam;50
28432;727088;99-10-04;audio;84
28433;859094;00-07-27;audio;49
28434;823026;04-05-11;audio;10
28435;925682;73-09-17;video;71
28436;304268;17-11-14;video;15
28437;317908;06-09-27;spam;17
28438;286233;17-07-05;video;13
28439;900928;80-12-04;video;61
28440;565303;07-02-25;spam;84
28441;15987;97-03-15;imagenes;54
28442;767335;02-12-16;imagenes;11
28443;917545;10-11-21;imagenes;73
28444;171496;16-01-27;imagenes;75
28445;717562;86-09-06;imagenes;51
28446;186733;16-11-08;spam;51
28447;30803;00-12-06;video;7
28448;221730;17-06-13;audio;45
28449;437199;16-05-16;audio;53
28450;778296;03-10-15;imagenes;16
28451;825760;94-01-27;video;18
28452;88692;10-06-19;imagenes;6
28453;802533;61-12-01;imagenes;75
28454;801591;77-11-16;spam;27
28455;571150;95-09-12;audio;87
28456;235597;75-08-26;video;35
28457;170723;06-12-01;spam;74
28458;530846;14-08-29;video;43
28459;779252;19-06-08;spam;69
28460;416629;90-02-26;spam;45
28461;97588;78-08-24;imagenes;71
28462;369815;10-10-17;video;62
28463;974065;81-06-01;video;64
28464;129351;93-06-12;imagenes;17
28465;192720;97-09-29;audio;45
28466;72512;89-11-11;video;73
28467;555530;08-07-16;video;56
28468;537679;58-05-05;audio;40
28469;171827;16-09-29;spam;36
28470;749312;93-05-16;video;16
28471;186729;00-02-26;spam;27
28472;203768;10-10-30;imagenes;54
28473;385992;06-08-25;video;1
28474;934492;96-01-10;video;32
28475;371854;12-10-11;video;82
28476;846735;90-12-28;imagenes;17
28477;673266;93-01-22;imagenes;17
28478;939756;17-02-01;imagenes;39
28479;144301;86-12-11;imagenes;29
28480;682740;95-11-13;video;46
28481;792165;10-02-23;video;33
28482;258870;19-04-12;video;1
28483;150038;98-12-14;audio;84
28484;140598;54-06-19;spam;69
28485;797229;92-09-06;video;20
28486;410847;17-10-21;spam;59
28487;304418;89-10-20;audio;58
28488;456223;95-03-12;spam;47
28489;854231;17-12-10;spam;50
28490;109649;12-06-20;imagenes;85
28491;514320;71-03-16;audio;69
28492;97589;05-05-21;audio;62
28493;392131;74-08-16;spam;81
28494;540030;91-09-24;imagenes;70
28495;326316;01-01-28;video;44
28496;381551;70-01-10;spam;32
28497;659262;04-08-24;audio;34
28498;737877;76-09-29;audio;68
28499;926324;98-11-17;spam;13
28500;95357;76-11-17;imagenes;61
28501;732122;14-06-13;video;3
28502;305926;63-06-28;audio;44
28503;607993;13-12-24;spam;15
28504;344811;18-04-24;imagenes;11
28505;939331;76-09-26;imagenes;73
28506;729212;16-12-13;spam;79
28507;249983;97-04-08;imagenes;24
28508;28264;91-03-02;video;85
28509;293695;73-06-29;video;9
28510;584819;98-10-16;video;54
28511;998069;18-09-03;video;77
28512;400759;05-12-05;audio;38
28513;51555;93-08-03;spam;16
28514;930962;99-03-10;imagenes;80
28515;920940;65-04-13;audio;29
28516;901575;19-04-16;imagenes;54
28517;425167;08-10-22;audio;1
28518;184120;12-12-14;imagenes;11
28519;624126;10-01-14;video;11
28520;710188;79-11-12;video;25
28521;931811;19-04-11;spam;43
28522;608896;75-12-26;spam;29
28523;34206;96-05-15;video;70
28524;50085;87-06-20;video;58
28525;291076;15-12-16;video;71
28526;910229;07-01-09;audio;58
28527;628012;19-06-17;audio;87
28528;685620;14-09-01;imagenes;7
28529;641259;65-08-04;audio;21
28530;953205;60-02-07;imagenes;8
28531;729009;77-04-07;spam;59
28532;287808;93-02-08;imagenes;66
28533;979473;81-11-13;video;31
28534;868830;19-01-28;audio;59
28535;346325;12-05-26;audio;52
28536;520674;16-10-03;imagenes;75
28537;886691;09-09-16;spam;35
28538;280795;16-09-12;video;36
28539;986563;08-08-18;imagenes;19
28540;830968;14-10-24;spam;13
28541;7538;04-07-13;audio;84
28542;719607;92-09-23;video;39
28543;824247;93-11-15;video;56
28544;263300;17-04-15;video;39
28545;450354;84-11-09;video;80
28546;629212;05-03-11;audio;46
28547;832587;17-07-17;imagenes;57
28548;779095;95-10-12;video;67
28549;104241;92-01-02;spam;79
28550;700375;93-11-05;spam;2
28551;497373;04-05-28;imagenes;4
28552;938819;82-08-29;imagenes;44
28553;106449;09-05-13;imagenes;90
28554;291423;08-06-16;spam;35
28555;954970;17-12-12;spam;89
28556;108003;14-10-18;audio;33
28557;366270;13-09-27;audio;28
28558;951217;09-03-09;imagenes;74
28559;394255;17-11-22;spam;56
28560;444858;76-11-29;audio;57
28561;40238;06-01-09;audio;10
28562;34456;97-11-26;imagenes;81
28563;51345;13-02-01;video;63
28564;112907;09-11-01;imagenes;19
28565;3742;89-08-07;imagenes;27
28566;918468;16-04-13;imagenes;25
28567;639320;94-01-13;spam;80
28568;571302;63-10-31;video;42
28569;233936;08-03-24;audio;31
28570;734046;74-05-18;imagenes;21
28571;771417;97-10-22;video;17
28572;530286;57-12-01;imagenes;71
28573;297866;09-07-15;spam;46
28574;866833;08-06-27;video;83
28575;304142;85-05-18;spam;13
28576;8323;66-07-31;audio;25
28577;970628;65-10-10;audio;9
28578;937577;95-09-13;audio;59
28579;488666;17-05-24;video;51
28580;56026;17-02-04;spam;25
28581;572514;19-08-11;spam;77
28582;497606;96-01-15;spam;4
28583;244879;80-05-10;imagenes;20
28584;981723;12-04-19;audio;51
28585;616229;11-09-30;imagenes;38
28586;134571;07-06-17;video;75
28587;585762;96-12-28;audio;5
28588;366244;90-10-15;video;54
28589;637901;75-06-13;spam;23
28590;546530;04-02-27;audio;18
28591;286598;59-04-17;spam;89
28592;883215;08-09-09;audio;54
28593;802788;99-04-22;audio;24
28594;793453;04-05-13;audio;21
28595;974997;79-01-30;spam;4
28596;924751;19-04-17;audio;79
28597;92989;76-04-15;video;19
28598;542555;93-10-16;video;40
28599;663081;12-08-13;imagenes;36
28600;838274;14-09-17;imagenes;40
28601;768657;08-11-30;spam;34
28602;268852;92-06-13;spam;44
28603;957680;99-07-24;imagenes;77
28604;568222;07-10-03;spam;16
28605;569661;81-07-01;audio;77
28606;410486;14-04-30;video;15
28607;247747;03-12-16;video;30
28608;564724;79-09-13;audio;19
28609;328675;17-02-10;imagenes;84
28610;899403;94-12-20;imagenes;11
28611;604272;01-09-19;video;88
28612;190122;16-04-29;spam;4
28613;660550;01-07-08;audio;74
28614;62449;91-04-22;audio;75
28615;447629;19-03-30;spam;43
28616;500253;69-12-02;audio;24
28617;145132;05-07-25;audio;47
28618;975664;05-10-09;imagenes;89
28619;69390;18-03-26;audio;88
28620;8277;19-07-14;video;65
28621;898515;15-10-17;video;61
28622;68641;14-12-19;spam;89
28623;515271;86-08-18;audio;57
28624;639978;19-07-04;video;78
28625;317938;99-11-04;imagenes;56
28626;395456;14-10-05;spam;79
28627;999677;98-02-28;imagenes;82
28628;815464;16-12-14;imagenes;40
28629;327505;11-10-27;audio;60
28630;193886;96-06-06;spam;7
28631;811706;79-01-25;video;88
28632;593331;95-04-02;audio;73
28633;479866;11-05-22;spam;27
28634;975034;57-01-04;spam;72
28635;632712;72-11-21;imagenes;55
28636;50456;95-08-21;imagenes;17
28637;233522;99-06-09;spam;21
28638;680103;09-09-06;imagenes;18
28639;785686;93-07-26;audio;70
28640;229962;94-09-03;video;15
28641;499576;74-10-16;imagenes;34
28642;915262;11-06-19;audio;57
28643;352886;08-10-25;spam;69
28644;621054;09-06-13;audio;1
28645;797819;04-06-04;imagenes;68
28646;907368;16-06-26;spam;8
28647;42020;15-11-07;spam;87
28648;372445;05-07-20;video;23
28649;86318;91-04-29;audio;55
28650;789432;14-06-14;spam;9
28651;298846;08-05-28;spam;65
28652;913731;54-11-26;video;17
28653;160129;15-12-02;video;32
28654;447069;97-07-03;video;56
28655;615879;04-04-02;audio;74
28656;992883;07-11-30;video;24
28657;644126;10-08-01;spam;46
28658;736211;06-03-06;audio;49
28659;848734;15-04-17;video;55
28660;352100;05-01-26;spam;48
28661;97666;10-05-30;video;1
28662;361418;99-06-11;video;31
28663;634113;87-11-03;imagenes;10
28664;860900;14-10-19;spam;45
28665;653492;84-12-09;audio;5
28666;263674;88-04-19;video;16
28667;573406;11-05-17;spam;78
28668;789045;16-07-17;imagenes;74
28669;212172;19-04-19;audio;67
28670;570765;14-01-01;imagenes;88
28671;990062;04-01-26;spam;79
28672;69226;14-08-22;spam;33
28673;72942;18-10-14;spam;1
28674;622606;04-04-29;imagenes;79
28675;198507;61-06-15;audio;5
28676;397686;84-03-03;spam;27
28677;349808;83-05-30;imagenes;80
28678;197410;97-02-15;audio;27
28679;285072;10-06-16;imagenes;20
28680;93202;18-03-07;video;83
28681;628355;13-06-12;video;58
28682;859827;11-05-17;imagenes;8
28683;174444;08-12-16;video;33
28684;450086;03-01-14;audio;8
28685;142072;11-11-20;video;78
28686;390140;00-03-19;audio;83
28687;515382;10-07-02;audio;1
28688;607487;18-06-05;video;84
28689;758693;15-03-22;video;3
28690;719560;77-02-18;audio;51
28691;253961;69-03-30;video;56
28692;132130;00-04-20;audio;84
28693;374983;96-01-28;spam;46
28694;695868;01-03-10;imagenes;17
28695;517787;80-01-24;spam;69
28696;168569;07-10-28;spam;65
28697;700490;08-07-06;video;80
28698;640860;09-11-09;imagenes;80
28699;22966;14-06-17;audio;65
28700;48859;07-12-21;spam;2
28701;622560;14-02-25;spam;70
28702;721152;03-02-28;spam;79
28703;125902;14-04-22;spam;43
28704;570939;12-02-27;video;38
28705;925736;09-12-04;imagenes;25
28706;612463;16-11-04;audio;64
28707;759538;89-08-11;spam;53
28708;741217;86-10-01;imagenes;4
28709;590760;06-03-25;video;16
28710;219949;19-05-28;imagenes;58
28711;739966;10-01-19;imagenes;73
28712;112622;19-08-07;spam;88
28713;478084;04-06-15;imagenes;41
28714;981861;69-04-06;audio;2
28715;775966;14-11-15;imagenes;48
28716;242518;95-06-11;imagenes;13
28717;773558;04-07-29;spam;75
28718;36232;15-12-14;audio;19
28719;94916;08-03-22;imagenes;14
28720;443694;05-08-08;video;29
28721;125167;92-07-02;spam;12
28722;575569;04-08-06;spam;40
28723;274124;66-10-02;video;57
28724;217143;96-12-15;video;26
28725;788803;98-03-03;audio;71
28726;633396;19-08-05;audio;77
28727;784741;11-03-24;imagenes;90
28728;712759;95-08-19;spam;17
28729;853219;76-01-20;spam;46
28730;699777;64-05-11;video;79
28731;138534;94-06-14;video;19
28732;227386;18-08-10;spam;36
28733;627358;10-10-15;imagenes;15
28734;501311;17-10-20;imagenes;7
28735;32178;93-12-26;audio;71
28736;282333;11-10-20;imagenes;63
28737;534810;14-08-27;video;3
28738;549961;68-07-03;audio;70
28739;289448;05-11-08;spam;77
28740;766875;82-08-19;spam;15
28741;462015;99-09-11;video;83
28742;948246;89-07-24;audio;75
28743;407094;06-04-27;audio;46
28744;709381;08-07-11;video;7
28745;288394;11-03-29;audio;82
28746;250025;13-01-07;video;77
28747;948231;72-09-02;audio;73
28748;601282;00-06-13;imagenes;26
28749;124432;15-03-12;audio;45
28750;342121;84-05-26;spam;17
28751;139493;11-09-12;audio;82
28752;692567;17-12-15;video;90
28753;630646;16-04-10;imagenes;29
28754;211119;02-04-06;spam;37
28755;766530;99-04-03;audio;38
28756;781801;15-07-12;video;19
28757;180269;85-01-09;spam;86
28758;100204;60-04-15;spam;64
28759;738946;19-03-25;video;40
28760;160953;19-05-04;video;7
28761;770048;86-06-11;audio;5
28762;935135;76-07-03;spam;90
28763;923104;13-03-07;imagenes;39
28764;144372;13-06-19;audio;27
28765;444112;18-11-01;audio;39
28766;548528;65-11-19;spam;86
28767;749370;16-12-08;audio;73
28768;260805;97-09-08;video;64
28769;655710;84-03-20;imagenes;50
28770;70718;91-02-21;video;78
28771;411311;73-09-13;audio;41
28772;323372;10-11-11;imagenes;22
28773;790942;86-12-26;spam;6
28774;861215;67-04-11;imagenes;25
28775;150859;16-12-04;spam;63
28776;299112;98-10-30;spam;46
28777;335351;96-04-03;spam;52
28778;765915;04-06-21;video;45
28779;82667;12-04-07;audio;84
28780;227447;01-01-03;video;78
28781;493305;02-03-01;video;61
28782;514327;15-05-27;video;58
28783;806824;73-09-01;spam;1
28784;557381;00-04-27;audio;40
28785;187897;13-06-13;audio;84
28786;412772;05-06-10;imagenes;72
28787;622808;14-06-30;audio;2
28788;650966;19-07-14;spam;77
28789;745235;15-02-26;video;62
28790;536635;18-07-25;imagenes;45
28791;850695;16-11-27;video;80
28792;908163;00-01-14;audio;19
28793;718037;75-10-19;spam;81
28794;258269;19-03-21;spam;33
28795;544755;00-06-30;spam;10
28796;63199;12-10-07;imagenes;60
28797;760200;05-05-23;video;69
28798;706066;99-06-06;imagenes;22
28799;716374;83-09-07;audio;36
28800;310533;85-10-25;video;7
28801;301483;18-07-11;video;62
28802;451819;19-08-26;spam;51
28803;474868;88-02-20;audio;76
28804;776934;09-05-08;imagenes;23
28805;989505;12-11-14;audio;15
28806;224410;84-12-13;spam;25
28807;735987;14-04-21;imagenes;9
28808;254806;75-08-09;imagenes;1
28809;716288;84-10-06;spam;14
28810;69857;05-10-26;spam;78
28811;95070;16-11-27;video;85
28812;652705;94-09-06;imagenes;81
28813;8238;87-12-30;spam;78
28814;831118;70-09-08;imagenes;76
28815;649312;91-04-20;spam;29
28816;913915;07-05-29;spam;63
28817;491566;12-08-13;imagenes;7
28818;99175;56-03-21;spam;8
28819;346079;11-12-06;spam;45
28820;557309;74-09-29;video;69
28821;763534;17-03-06;imagenes;14
28822;586400;14-07-02;video;23
28823;265345;15-06-23;spam;10
28824;503857;04-12-08;video;28
28825;409987;18-07-29;audio;7
28826;736932;81-05-30;spam;67
28827;175800;14-07-24;spam;26
28828;742264;84-05-13;spam;20
28829;64755;03-08-04;imagenes;88
28830;868514;14-03-09;video;66
28831;149313;00-02-16;audio;58
28832;697692;14-07-30;imagenes;58
28833;198511;01-06-24;imagenes;37
28834;679752;02-06-08;imagenes;70
28835;505744;19-08-11;imagenes;64
28836;892879;13-08-20;imagenes;20
28837;112807;63-03-10;imagenes;79
28838;545564;10-05-26;spam;72
28839;526329;16-03-26;video;14
28840;498308;18-02-18;imagenes;39
28841;31605;18-12-22;audio;35
28842;390598;63-11-18;audio;8
28843;198895;18-04-17;video;9
28844;978270;86-11-09;spam;88
28845;182029;56-06-12;imagenes;63
28846;743349;67-11-02;spam;18
28847;231811;19-08-23;spam;50
28848;905884;70-03-09;video;42
28849;971470;04-06-23;video;26
28850;435056;17-04-06;spam;77
28851;750101;89-04-12;imagenes;32
28852;888952;03-09-29;spam;87
28853;522918;06-08-13;audio;28
28854;182792;18-03-13;video;22
28855;230883;03-01-10;imagenes;84
28856;402295;73-07-18;video;43
28857;978620;17-03-08;imagenes;64
28858;362525;19-04-18;imagenes;37
28859;24866;18-09-07;spam;63
28860;3721;91-12-28;audio;46
28861;898852;16-04-11;audio;69
28862;526511;90-04-18;imagenes;75
28863;940994;11-09-25;audio;49
28864;984501;04-01-05;audio;66
28865;571228;71-04-02;video;52
28866;126618;75-11-01;spam;54
28867;147040;17-08-16;video;27
28868;112893;89-01-23;audio;69
28869;607358;87-02-27;audio;33
28870;419933;09-12-18;spam;52
28871;363860;97-10-22;spam;18
28872;472405;14-07-25;audio;1
28873;517349;17-03-20;video;56
28874;560799;07-07-09;spam;59
28875;913254;12-03-04;video;78
28876;200157;17-08-28;imagenes;12
28877;777795;15-10-26;video;49
28878;186941;13-07-04;video;73
28879;70317;88-11-03;video;67
28880;966017;04-10-30;imagenes;64
28881;454950;81-12-28;audio;77
28882;414877;16-07-29;audio;33
28883;393891;61-08-10;video;9
28884;511546;19-05-19;audio;72
28885;316891;04-04-11;audio;33
28886;89630;16-08-24;video;23
28887;496068;99-09-13;spam;45
28888;726257;17-09-13;imagenes;12
28889;757684;07-07-12;imagenes;22
28890;971327;99-08-18;audio;52
28891;858847;96-11-14;video;34
28892;840073;96-01-06;imagenes;65
28893;690445;94-04-21;video;79
28894;736394;96-05-02;video;86
28895;696720;80-02-07;imagenes;50
28896;366246;00-01-15;imagenes;6
28897;293245;13-01-29;video;52
28898;155335;00-01-08;video;64
28899;248108;69-04-29;imagenes;66
28900;116934;12-07-04;spam;83
28901;244134;91-10-04;imagenes;31
28902;845029;13-06-09;imagenes;25
28903;454553;09-04-18;imagenes;45
28904;684360;66-06-02;video;72
28905;48768;07-10-15;spam;54
28906;527814;81-06-15;audio;48
28907;323290;16-09-27;imagenes;37
28908;99008;92-03-24;imagenes;4
28909;804173;06-12-03;imagenes;63
28910;682093;06-01-01;spam;63
28911;783382;12-11-16;audio;37
28912;669437;15-01-23;video;11
28913;497146;95-05-08;spam;11
28914;159781;15-11-02;spam;73
28915;585734;18-05-19;imagenes;36
28916;232394;58-02-13;audio;28
28917;118006;19-05-11;spam;32
28918;868489;11-03-06;audio;79
28919;981606;91-07-19;audio;21
28920;592094;04-11-27;video;19
28921;665447;11-08-16;spam;14
28922;761903;13-12-17;spam;15
28923;681104;86-08-03;video;16
28924;318711;96-10-26;imagenes;50
28925;166029;17-08-11;video;43
28926;131478;89-11-28;spam;2
28927;144424;88-06-03;imagenes;35
28928;31935;17-06-03;imagenes;44
28929;960981;10-04-18;spam;28
28930;855791;18-06-03;audio;46
28931;747715;10-01-29;video;32
28932;897022;16-11-21;imagenes;19
28933;655956;98-08-31;audio;78
28934;308919;19-03-06;audio;71
28935;972878;14-01-13;imagenes;55
28936;161866;95-12-04;audio;55
28937;409506;18-08-09;imagenes;61
28938;823432;96-01-07;imagenes;5
28939;57730;19-08-16;video;84
28940;479202;88-06-29;audio;42
28941;735104;19-07-20;video;41
28942;167728;78-12-06;video;6
28943;348958;17-06-27;audio;62
28944;498830;17-06-12;spam;48
28945;656172;19-04-26;video;40
28946;848671;17-09-30;imagenes;26
28947;788425;13-04-22;audio;65
28948;629105;17-06-18;audio;88
28949;622479;18-10-03;audio;77
28950;755704;08-05-10;spam;59
28951;720242;94-07-24;imagenes;72
28952;304642;82-07-10;imagenes;7
28953;235667;98-01-29;imagenes;26
28954;826577;16-05-20;video;87
28955;291591;06-10-07;spam;16
28956;349922;76-06-21;spam;72
28957;412157;03-05-14;spam;31
28958;508477;82-12-28;audio;36
28959;692649;02-09-06;spam;54
28960;365100;87-05-25;imagenes;60
28961;584944;15-07-27;spam;53
28962;206914;87-06-04;spam;62
28963;237043;04-04-30;imagenes;69
28964;870803;16-02-04;imagenes;21
