id_mov;presupuesto;fecha;n_esperado_personas;lugar
11902;468869;08-01-13;19978;750 Waubesa Alley
11903;425583;03-02-07;19979;79457 Aberg Court
11904;958375;98-01-24;19980;5 West Terrace
11905;456383;18-01-09;19985;2372 Burrows Place
11906;845011;95-12-16;19985;09 Kingsford Lane
11907;179043;07-08-19;19987;69 Homewood Street
11908;936786;90-12-17;19987;0 Gale Street
11909;206929;15-11-21;19988;0 Prairie Rose Place
11910;107648;13-04-24;19993;4 Moland Center
11911;874243;09-11-05;19994;366 Straubel Crossing
11912;828651;97-05-24;19997;64401 Ramsey Park
11913;420800;12-01-04;19998;88 Anthes Avenue
11914;430943;96-01-15;19999;0 Union Place
11915;39456;14-10-14;20001;753 Springs Avenue
11916;678362;17-03-19;20002;842 Fulton Court
11917;45341;12-04-19;20002;8169 Red Cloud Place
11918;262436;71-04-07;20005;9 Anzinger Street
11919;363713;01-02-27;20005;233 Southridge Trail
11920;603290;18-01-10;20006;040 Huxley Trail
11921;458033;03-03-12;20006;1480 Manitowish Park
11922;214046;05-10-01;20011;9051 Rockefeller Way
11923;273748;93-09-23;20013;621 School Center
11924;971289;03-02-08;20016;6850 Comanche Center
11925;246075;01-05-03;20016;07406 Bunting Terrace
11926;225475;10-03-06;20018;753 Springs Avenue
11927;764497;01-01-26;20020;3243 Brentwood Center
11928;858406;12-11-12;20020;30207 Fulton Parkway
11929;857572;81-11-03;20021;65 Corry Center
11930;447857;91-06-03;20022;90 Declaration Drive
11931;143781;17-07-12;20023;50 Susan Drive
11932;133918;15-03-06;20023;43567 Arrowood Drive
11933;180609;83-02-09;20023;9 Waxwing Parkway
11934;867972;00-12-09;20024;1289 Waxwing Road
11935;76219;13-03-15;20024;99249 Sycamore Terrace
11936;805857;01-02-25;20025;7 Sachtjen Place
11937;52061;12-01-02;20028;65274 Little Fleur Street
11938;834571;12-11-14;20028;61278 Banding Alley
11939;564412;10-06-10;20029;5 Towne Avenue
11940;623152;87-04-12;20031;9550 Portage Crossing
11941;626290;12-10-29;20033;6 Jenifer Road
11942;789047;15-07-26;20034;9 Eggendart Street
11943;38492;09-07-06;20037;2362 Logan Court
11944;640055;85-07-21;20041;42 Old Gate Hill
11945;402917;06-02-05;20042;3 Mifflin Trail
11946;126666;05-12-01;20043;45 Upham Crossing
11947;569726;99-09-10;20044;085 5th Point
11948;248665;06-10-29;20045;13 Prairieview Circle
11949;953597;06-11-30;20045;72 Reindahl Alley
11950;392353;04-08-25;20046;39649 Maple Circle
11951;883687;00-10-23;20050;8786 Pearson Hill
11952;833855;10-08-28;20053;86971 Mendota Avenue
11953;136896;07-07-18;20055;370 Memorial Way
11954;412664;11-10-14;20056;01 Arkansas Lane
11955;597097;85-09-25;20059;468 Evergreen Lane
11956;374745;01-07-31;20060;28 Claremont Way
11957;397015;99-11-01;20061;470 Maywood Avenue
11958;945877;69-05-26;20061;1998 Hayes Point
11959;271427;63-01-25;20066;00159 Little Fleur Alley
11960;433039;07-04-19;20068;7857 Pennsylvania Park
11961;646366;12-03-29;20068;520 Hanson Plaza
11962;801718;07-12-17;20069;09101 Columbus Road
11963;98751;94-04-13;20071;1 Northview Trail
11964;505218;13-01-02;20075;93 Hoepker Drive
11965;668533;57-02-10;20077;36 New Castle Park
11966;667220;10-09-21;20079;7 Stuart Junction
11967;461439;96-11-07;20079;7839 Anhalt Junction
11968;530385;15-05-26;20080;36 Goodland Crossing
11969;842264;97-12-19;20081;64 2nd Street
11970;37310;77-06-21;20083;6094 Oxford Lane
11971;406528;18-09-12;20085;9588 Tomscot Terrace
11972;422109;19-07-25;20087;44 Maple Court
11973;396577;08-10-27;20088;24328 Everett Center
11974;956164;98-08-20;20092;893 Lawn Place
11975;664715;04-07-05;20092;261 5th Terrace
11976;519695;09-05-06;20094;1730 Erie Plaza
11977;206717;09-07-28;20094;966 Warrior Alley
11978;89835;02-09-01;20094;37 Algoma Trail
11979;635916;79-11-26;20097;90 Declaration Drive
11980;277440;10-06-06;20098;68 Clarendon Avenue
11981;39319;12-07-18;20098;50 Straubel Point
11982;881421;81-03-11;20100;64 Messerschmidt Court
11983;365116;12-05-13;20103;7362 Tennessee Crossing
11984;232133;05-09-04;20105;23 Old Shore Lane
11985;79843;13-05-05;20107;02156 Kensington Terrace
11986;885711;11-08-22;20109;84 Harper Place
11987;628440;87-11-26;20111;3079 Scofield Crossing
11988;341921;59-08-01;20112;72952 Porter Point
11989;413707;94-08-13;20113;825 Manitowish Circle
11990;172870;98-09-11;20113;2 Hudson Court
11991;21934;00-03-13;20113;4 Fuller Court
11992;858433;97-07-19;20114;8700 Kingsford Street
11993;484178;18-11-09;20115;6358 Caliangt Court
11994;460752;13-09-24;20116;719 Nova Way
11995;77334;16-12-12;20118;30207 Fulton Parkway
11996;44360;99-04-03;20118;67500 8th Alley
11997;121947;12-05-18;20121;4176 Jay Way
11998;352629;14-05-12;20121;62008 Jana Junction
11999;561180;10-01-28;20122;483 Schlimgen Avenue
12000;441484;90-10-12;20122;781 Heffernan Place
12001;81466;83-07-16;20122;41 Arizona Road
12002;63742;80-01-16;20124;1 Eagle Crest Avenue
12003;136412;63-04-03;20126;3 Porter Avenue
12004;496195;16-10-05;20126;655 Gale Hill
12005;481962;17-09-08;20127;39649 Maple Circle
12006;6650;06-07-14;20130;49 Hintze Alley
12007;514411;12-01-29;20132;08 Anniversary Pass
12008;648369;17-07-04;20135;4 Moland Center
12009;600871;18-07-12;20137;49 Hintze Alley
12010;530399;94-05-02;20142;7839 Anhalt Junction
12011;675921;07-12-22;20145;5 Annamark Crossing
12012;933838;17-11-13;20145;584 Burrows Terrace
12013;32025;19-02-09;20151;437 Amoth Place
12014;429960;02-04-17;20152;1 Sachtjen Park
12015;583993;08-11-06;20154;843 Killdeer Hill
12016;341570;17-07-25;20155;689 Dexter Circle
12017;947170;10-02-04;20155;2138 Kingsford Junction
12018;946650;03-06-24;20157;22179 Mayfield Terrace
12019;386276;06-03-15;20160;2938 Algoma Pass
12020;300660;83-03-29;20165;152 Prairieview Pass
12021;962302;12-02-02;20166;07 Southridge Center
12022;889426;12-10-21;20167;58894 4th Pass
12023;62235;57-07-12;20168;8 Pearson Hill
12024;290254;12-10-16;20170;6850 Comanche Center
12025;984706;15-02-24;20171;039 Menomonie Plaza
12026;415713;80-12-15;20174;19200 Donald Terrace
12027;982711;04-09-14;20175;9157 Union Center
12028;968413;10-08-09;20178;53 Kensington Alley
12029;428297;00-04-26;20178;4 Jana Park
12030;426701;14-11-16;20183;7 Esch Hill
12031;747843;98-11-17;20186;0214 Northridge Terrace
12032;773470;07-09-19;20188;11148 Daystar Pass
12033;639223;19-02-07;20188;659 Cordelia Court
12034;697732;02-04-20;20189;0180 Mifflin Park
12035;7372;11-09-25;20190;7255 Swallow Road
12036;562895;17-02-24;20190;2 Pine View Court
12037;786784;17-02-18;20191;584 Burrows Terrace
12038;392830;12-02-05;20192;99 Maywood Center
12039;471116;18-05-27;20193;31505 Del Mar Trail
12040;974853;78-10-14;20196;371 4th Drive
12041;769762;12-06-12;20197;22 Continental Center
12042;952778;16-12-29;20197;4069 Pepper Wood Street
12043;815221;09-08-22;20199;176 Debs Street
12044;353929;91-11-06;20201;5 Eastwood Junction
12045;865435;18-04-09;20201;3 Straubel Circle
12046;29548;95-02-06;20209;48 Upham Drive
12047;16849;17-05-29;20212;1 Hermina Crossing
12048;336609;82-01-25;20212;4456 Banding Drive
12049;255627;13-09-01;20218;6016 Spaight Park
12050;140260;15-06-17;20218;8557 Derek Place
12051;565642;91-12-26;20218;45 Merry Court
12052;768229;19-01-30;20221;36 New Castle Park
12053;854352;10-06-05;20222;40298 Maywood Trail
12054;538823;16-10-18;20224;6 American Ash Terrace
12055;976956;11-06-15;20224;4 Bowman Way
12056;522292;11-09-08;20225;8529 Artisan Point
12057;546566;95-11-13;20225;2 Drewry Hill
12058;514574;11-07-02;20227;4 Oxford Plaza
12059;825739;18-10-30;20228;7 Mitchell Court
12060;152386;01-11-08;20228;6 Iowa Trail
12061;408402;93-01-11;20228;0 Prairie Rose Place
12062;79244;81-10-20;20231;8 Anniversary Point
12063;380181;16-05-12;20233;19200 Donald Terrace
12064;107898;67-12-23;20234;99267 Lyons Parkway
12065;852898;15-11-28;20234;7915 Basil Hill
12066;609217;09-05-08;20236;48 Sutherland Crossing
12067;128621;60-05-24;20236;9 Moose Way
12068;290493;75-06-24;20238;459 Evergreen Point
12069;920267;05-09-16;20238;85 Katie Street
12070;74881;15-01-08;20244;08 Anniversary Pass
12071;815910;10-06-09;20249;39888 Hagan Center
12072;732462;80-12-20;20252;4 Glendale Court
12073;731611;77-04-03;20256;7 Schmedeman Trail
12074;897324;97-08-19;20256;79 Schlimgen Hill
12075;448834;10-06-15;20257;5748 Pankratz Place
12076;518603;98-04-18;20259;31 Duke Court
12077;609903;01-06-05;20261;995 Magdeline Terrace
12078;174565;79-11-16;20261;02 Algoma Trail
12079;946004;92-03-12;20261;99249 Sycamore Terrace
12080;408992;01-02-07;20262;55 American Lane
12081;431829;15-04-16;20264;2 Rowland Drive
12082;221202;00-09-29;20266;2 Sutteridge Lane
12083;335823;11-05-03;20266;59938 Caliangt Point
12084;211235;09-07-06;20270;44 Maple Court
12085;543374;94-07-24;20272;95 Portage Alley
12086;313776;07-04-26;20273;4734 Luster Center
12087;926609;19-02-08;20273;0964 Bartillon Parkway
12088;718217;17-06-23;20274;27121 Bunting Point
12089;167309;78-03-21;20277;7417 Green Place
12090;482619;02-05-12;20278;16079 Sunfield Alley
12091;294588;17-04-20;20279;93 Calypso Center
12092;303332;01-12-26;20280;9445 Hovde Terrace
12093;578024;85-02-17;20281;49016 Gateway Lane
12094;299252;92-03-29;20282;22 Lawn Crossing
12095;717830;98-10-22;20285;7 Grasskamp Place
12096;320787;63-06-22;20288;27121 Bunting Point
12097;265740;86-09-13;20288;22 Dovetail Court
12098;912198;04-05-10;20289;81936 Maple Wood Park
12099;497969;77-02-03;20289;8 Tony Pass
12100;201318;04-09-25;20291;0274 Carioca Court
12101;393637;19-05-27;20293;970 Marquette Court
12102;404304;75-11-15;20299;15442 Florence Place
12103;710405;14-04-07;20301;9124 Moulton Hill
12104;63429;92-11-18;20301;7405 Towne Trail
12105;99748;89-08-29;20302;9789 Evergreen Park
12106;937425;98-01-05;20303;7 Menomonie Avenue
12107;638133;95-05-21;20303;92663 International Alley
12108;930392;19-08-14;20303;66 Sherman Hill
12109;305857;05-05-06;20304;3577 Raven Terrace
12110;274799;13-03-07;20305;2 Lien Street
12111;928383;15-11-10;20305;2 Union Lane
12112;183100;07-05-18;20310;7622 Packers Street
12113;41832;76-12-11;20312;8 Toban Drive
12114;179134;03-08-26;20313;306 Fuller Street
12115;429097;18-10-21;20313;1 Forster Street
12116;26856;93-03-23;20314;41 Mayer Place
12117;680468;81-09-19;20318;825 Manitowish Circle
12118;364309;66-06-04;20319;625 Bultman Avenue
12119;437152;98-03-14;20321;486 Bellgrove Hill
12120;818880;99-11-06;20324;64 Messerschmidt Court
12121;254701;09-04-10;20325;0409 Mitchell Court
12122;862350;18-04-29;20326;22594 Esker Trail
12123;188936;18-04-09;20328;5308 Rutledge Crossing
12124;107440;18-09-02;20329;7405 Towne Trail
12125;89139;10-11-27;20331;72 Anthes Road
12126;418275;97-03-02;20332;6213 Portage Road
12127;995613;19-06-21;20334;216 Maple Wood Trail
12128;58923;18-06-10;20335;450 Warner Road
12129;944337;09-02-04;20336;9069 Maywood Pass
12130;249264;83-05-03;20336;09 Kingsford Lane
12131;191384;09-01-24;20337;0 Haas Pass
12132;13647;90-07-25;20338;3079 Scofield Crossing
12133;279745;02-09-19;20339;36055 Hintze Park
12134;750403;14-03-01;20340;07492 Mallard Center
12135;933484;95-04-19;20342;680 2nd Point
12136;524715;99-07-22;20343;9100 Morning Plaza
12137;900685;68-07-14;20343;374 Drewry Place
12138;203399;86-03-08;20345;46 Straubel Place
12139;605518;10-08-19;20348;674 2nd Park
12140;131730;77-07-17;20349;60 Cascade Circle
12141;628067;18-09-28;20349;56 Arkansas Lane
12142;358817;09-03-07;20350;8 Elka Hill
12143;13656;95-06-04;20351;47 Nova Parkway
12144;286757;78-03-11;20354;2030 Oriole Court
12145;504808;03-10-02;20355;4 Fuller Court
12146;276689;81-04-10;20358;0 Emmet Point
12147;334035;01-09-05;20362;9524 Hoard Crossing
12148;350152;04-02-10;20362;0 Gerald Center
12149;562755;18-12-26;20363;49 Hintze Alley
12150;636205;11-08-18;20365;3 Vahlen Lane
12151;256954;09-11-05;20365;06 Monument Lane
12152;407071;15-07-05;20365;638 Manley Court
12153;517613;97-05-28;20369;72 Reindahl Alley
12154;19489;18-11-21;20369;481 Susan Court
12155;777141;11-05-05;20372;73103 Marquette Place
12156;139566;16-08-13;20372;993 Thierer Place
12157;821227;91-01-05;20376;7857 Pennsylvania Park
12158;557527;66-10-10;20380;59519 Pawling Hill
12159;524560;11-11-04;20381;906 Melvin Street
12160;759823;92-02-22;20381;63 Shelley Lane
12161;907074;86-04-23;20385;1 Forster Street
12162;957365;93-08-05;20387;2905 Graedel Road
12163;841005;10-12-21;20389;46 Straubel Place
12164;846559;12-08-09;20389;8700 Kingsford Street
12165;261822;15-03-18;20389;0794 Warrior Parkway
12166;537603;02-12-01;20391;84 Harper Place
12167;319693;17-08-13;20393;7728 Sauthoff Parkway
12168;793000;07-10-27;20394;7915 Basil Hill
12169;571587;91-12-08;20395;65 Corry Center
12170;855896;01-01-18;20396;22124 Red Cloud Point
12171;978345;16-01-30;20396;865 Stephen Hill
12172;384670;00-10-29;20397;528 Bunker Hill Crossing
12173;720579;80-05-01;20399;28091 Vernon Junction
12174;934397;19-07-03;20404;141 Upham Hill
12175;331486;85-10-08;20404;395 Troy Trail
12176;278179;02-09-21;20404;2138 Kingsford Junction
12177;205831;07-01-01;20405;6 Shopko Circle
12178;915886;83-05-02;20405;3079 Scofield Crossing
12179;63037;15-01-18;20406;283 Eagle Crest Avenue
12180;515514;15-06-13;20407;29 Granby Plaza
12181;5264;17-01-31;20410;331 David Alley
12182;998282;89-03-05;20410;90546 Coolidge Trail
12183;730875;18-05-30;20411;7 Mcguire Terrace
12184;270528;05-04-20;20414;50 Straubel Point
12185;775433;12-11-06;20414;4 Northview Street
12186;91989;95-02-12;20414;481 Susan Court
12187;560473;15-02-13;20415;0 Carpenter Plaza
12188;802214;90-12-09;20418;94393 Stuart Road
12189;287044;01-07-03;20419;85364 Lyons Court
12190;394683;19-08-18;20419;418 Columbus Plaza
12191;528427;06-05-30;20419;85 Katie Street
12192;603541;63-03-24;20420;12 Darwin Alley
12193;882561;19-05-18;20421;46 Straubel Place
12194;707065;68-05-07;20422;468 Evergreen Lane
12195;273481;18-09-05;20423;44 Maple Court
12196;988836;86-02-17;20424;3078 Huxley Plaza
12197;843633;72-03-28;20425;2905 Graedel Road
12198;54669;00-04-07;20425;48 7th Pass
12199;806465;08-04-01;20425;049 Mcbride Parkway
12200;756884;94-03-25;20428;99 Michigan Place
12201;604575;99-10-08;20428;66505 Parkside Terrace
12202;985374;11-05-16;20429;305 Golf Course Road
12203;657484;99-09-26;20430;69 Esker Center
12204;103100;10-08-25;20433;69643 Menomonie Park
12205;209082;62-07-06;20437;77 Talmadge Trail
12206;816332;96-04-07;20438;92876 Mccormick Alley
12207;838573;96-11-24;20439;6 Jenifer Road
12208;857307;03-06-04;20440;870 Gina Hill
12209;154075;71-01-16;20442;792 Hagan Lane
12210;333999;13-06-27;20442;64401 Ramsey Park
12211;776962;93-01-02;20442;29916 Mccormick Parkway
12212;490853;04-11-27;20443;76601 Pleasure Terrace
12213;86715;97-12-07;20443;78 Declaration Trail
12214;168941;15-04-07;20446;5308 Rutledge Crossing
12215;366439;10-07-16;20447;50 Straubel Point
12216;278220;07-12-20;20448;5310 Summer Ridge Alley
12217;557518;19-02-18;20451;6619 Parkside Alley
12218;925964;17-06-13;20451;24 Sachtjen Alley
12219;546321;95-09-18;20451;920 Everett Pass
12220;154933;98-06-25;20453;1 4th Terrace
12221;61160;92-05-14;20455;8454 Browning Avenue
12222;143062;14-07-30;20459;3 Parkside Trail
12223;766188;08-09-21;20460;77834 Arapahoe Street
12224;462727;97-03-17;20462;6 Algoma Lane
12225;712478;12-10-23;20462;6 Iowa Trail
12226;720165;19-03-28;20463;94 Novick Crossing
12227;127934;19-01-13;20466;9069 Maywood Pass
12228;503240;00-11-12;20469;43 Waxwing Pass
12229;516412;05-10-08;20470;161 Parkside Circle
12230;796429;01-04-16;20471;93646 Del Sol Circle
12231;769991;15-04-16;20471;73806 Eggendart Junction
12232;256950;18-11-15;20474;141 Upham Hill
12233;512071;17-06-18;20476;61 Elgar Plaza
12234;618961;56-12-26;20476;792 Hagan Lane
12235;23166;75-12-16;20476;5093 Buell Avenue
12236;652843;01-01-29;20477;2678 Quincy Junction
12237;605006;07-10-30;20483;9 Fulton Alley
12238;342864;16-12-28;20484;96 Stone Corner Avenue
12239;310333;07-07-17;20486;2413 Heffernan Road
12240;657797;14-10-30;20486;7 Northview Court
12241;663041;88-01-27;20487;2 Harper Trail
12242;522667;04-07-18;20490;9 Rigney Drive
12243;3250;05-09-21;20491;44 Grim Plaza
12244;579088;95-03-24;20498;9157 Union Center
12245;161541;16-11-10;20501;38473 Moland Alley
12246;509491;13-08-15;20502;7468 Bultman Park
12247;631436;13-10-05;20505;64 Messerschmidt Court
12248;713431;17-08-01;20505;78749 Northwestern Center
12249;382130;00-04-21;20505;204 Westport Lane
12250;822309;13-03-26;20506;59789 Northport Drive
12251;901555;16-11-18;20508;3 Hagan Way
12252;750634;14-06-04;20509;828 Aberg Crossing
12253;71509;88-01-10;20510;2 Mitchell Point
12254;825133;16-01-02;20515;9273 Maple Wood Court
12255;911841;70-05-26;20515;2 Randy Plaza
12256;95124;02-11-18;20515;88881 Blaine Way
12257;485096;85-09-25;20519;9477 Commercial Way
12258;777831;02-05-28;20525;7881 Sycamore Place
12259;507451;07-06-19;20525;3 Mallard Alley
12260;427059;05-02-21;20528;2 Rowland Drive
12261;374353;95-08-04;20529;240 Doe Crossing Hill
12262;890312;10-08-16;20531;77 Talmadge Trail
12263;109609;14-07-17;20533;92 Green Drive
12264;326105;75-07-10;20534;5 Carioca Parkway
12265;90286;17-03-02;20535;463 Fremont Way
12266;153624;14-11-05;20536;98 Anzinger Lane
12267;625341;19-02-20;20537;22 Lawn Crossing
12268;628983;08-05-15;20537;37 Algoma Trail
12269;722441;19-05-19;20538;580 Eggendart Crossing
12270;541756;94-08-08;20539;0962 Nobel Hill
12271;265495;92-04-15;20539;2814 Stone Corner Avenue
12272;370354;99-05-23;20541;784 Corscot Point
12273;464678;76-04-19;20546;1998 Hayes Point
12274;910130;14-10-07;20547;7 Redwing Trail
12275;347589;16-04-16;20550;141 Upham Hill
12276;658439;16-09-04;20552;8454 Browning Avenue
12277;598116;90-08-16;20552;2905 Graedel Road
12278;42199;57-06-20;20552;7508 Esch Point
12279;616016;01-08-06;20559;9925 Ludington Plaza
12280;486613;05-06-03;20559;9 Waxwing Parkway
12281;62378;19-06-05;20563;1954 Moulton Terrace
12282;186185;62-08-29;20564;21 Forest Dale Lane
12283;521059;03-03-04;20565;013 Brickson Park Avenue
12284;791148;18-05-12;20566;51702 Hallows Hill
12285;563197;79-05-28;20566;00159 Little Fleur Alley
12286;235436;02-10-20;20567;50 Mcbride Hill
12287;911211;18-01-14;20568;1 Brown Place
12288;862746;06-10-09;20569;66609 Basil Way
12289;972775;57-09-04;20571;07492 Mallard Center
12290;782674;97-09-24;20571;41 Schmedeman Alley
12291;781420;60-03-04;20573;62678 Nevada Circle
12292;645904;82-02-07;20575;7823 Charing Cross Center
12293;275664;08-04-28;20575;645 Kennedy Trail
12294;581222;62-07-02;20576;56 Arkansas Lane
12295;426562;78-12-01;20580;21 Forest Dale Lane
12296;681784;10-09-29;20581;7839 Anhalt Junction
12297;767200;09-06-23;20581;3 Jenifer Avenue
12298;510716;70-07-05;20581;893 Merrick Point
12299;529056;03-12-30;20582;4 New Castle Lane
12300;934318;92-04-12;20583;3635 Maple Wood Avenue
12301;470382;10-09-10;20584;1 Delaware Plaza
12302;376681;15-12-09;20586;485 Lighthouse Bay Road
12303;23982;10-07-18;20587;92 Green Drive
12304;390522;93-01-16;20589;7247 School Hill
12305;644612;73-04-17;20589;61262 Stuart Center
12306;41364;13-04-08;20591;24328 Everett Center
12307;13378;14-02-18;20591;6016 Spaight Park
12308;184816;06-01-17;20594;758 Anzinger Park
12309;986688;19-04-15;20594;7384 Memorial Terrace
12310;85142;13-05-19;20595;49016 Gateway Lane
12311;371496;17-05-01;20598;15242 Fisk Plaza
12312;734449;14-02-17;20599;4378 Dapin Terrace
12313;166498;19-04-06;20602;610 Anderson Parkway
12314;172017;16-05-03;20603;72 Anthes Road
12315;787973;69-11-29;20605;982 Anhalt Park
12316;229846;61-11-13;20606;31 Ridgeview Place
12317;806598;73-01-29;20609;459 Evergreen Point
12318;155584;00-12-08;20609;8217 Buhler Terrace
12319;709558;12-06-24;20609;842 Fulton Court
12320;81395;88-02-07;20610;9 Rigney Drive
12321;618439;12-08-05;20613;1441 Fuller Park
12322;967550;16-04-05;20615;8 Corry Parkway
12323;768406;99-09-23;20616;317 Spohn Park
