id_mov;ONG;proyecto
27135;Wilkinson, Prosacco And Kilback;Sierra Gorda
27136;Feil-Reilly;Pirquitas
27137;Wyman, Nicolas And Fahey;CMP - El Laco
27138;Dooley, Lindgren And Kub;PureFunds ETFx HealthTech ETF
27139;Gerlach, Fritsch And Rippin;Yahoo! Inc.
27140;Stracke-Mayer;First Trust Emerging Markets Small Cap AlphaDEX Fund
27141;Zemlak And Sons;Pupunahue
27142;Predovic Inc;First Trust International Multi-Asset Diversified Income Index
27143;Bode ;Stamps.com Inc.
27144;Trantow, Greenholt And Keebler;Las Arenitas
27145;Murphy-Kunde;Cambrex Corporation
27146;Kuhic-Zboncak;Kopin Corporation
27147;O'Keefe-Dickinson;Westpac Banking Corporation
27148;Bernier-Stokes;Eagle Bulk Shipping Inc.
27149;Frami Group;Laguna Siren
27150;Stracke And Sons;Antucoya
27151;Hamill-Rath;BLDRS Developed Markets 100 ADR Index Fund
27152;Volkman-Conn;DRDGOLD Limited
27153;Mraz-Eichmann;Central Garden & Pet Company
27154;Abshire Inc;AbbVie Inc.
27155;Reichert And Sons;Victoria
27156;Afac;Andes Travertine
27157;Harvey, Heathcote And Legros;GlaxoSmithKline PLC
27158;Konopelski, Hermann And Ziemann;El Guindo
27159;Osinski-Zemlak;Cóndor
27160;Stokes Inc;First Trust South Korea AlphaDEX Fund
27161;Hickle, Beatty And Gleichner;El Soldado
27162;Konopelski, Schaefer And Feil;SQM Salar
27163;Boehm, Mccullough And Cronin;Microsemi Corporation
27164;Heller, Bradtke And Stoltenberg;Ojos del Salado
27165;Yundt Group;Cerro Blanco
27166;Bartell Inc;CMP - Cerro Negro Norte
27167;Zieme Group;Zaldívar
27168;Huels ;SQM - María Elena
27169;Johnston-Rath;CMP - Los Colorados
27170;Prohaska Inc;OraSure Technologies, Inc.
27171;Williamson-Schmidt;Walter Investment Management Corp.
27172;Cronin Inc;Global Partner Acquisition Corp.
27173;D'Amore And Sons;E.I. du Pont de Nemours and Company
27174;Carroll-Moen;Marte Lobo
27175;Huels ;Celgene Corporation
27176;Bosco, Heathcote And Ryan;Andacollo Oro
27177;Konopelski And Sons;Mantos Blancos
27178;Wiegand ;SQM - Yumbes
27179;Luettgen-Satterfield;Everspin Technologies, Inc.
27180;Jaskolski-Boyer;JM Global Holding Company
27181;Zieme-Langworth;Lota
27182;Senger, Kemmer And Dickinson;Refugio
27183;Wolf, West And Breitenberg;Del Fierro
27184;Heaney, Feest And Murphy;Maganeso III de Atacama
27185;Zemlak And Sons;El Toqui
27186;Simonis Group;Great Plains Energy Inc
27187;Collins, Collier And Herman;Royal Caribbean Cruises Ltd.
27188;Bernier, Leuschke And Towne;TC PipeLines, LP
27189;Kuhn, Sawayn And Welch;PowerShares BuyBack Achievers Portfolio
27190;Cassin, Kohler And Bauch;Argos Therapeutics, Inc.
27191;Cremin And Sons;Brookfield Global Listed Infrastructure Income Fund
27192;Rolfson And Sons;Forterra, Inc.
27193;Mertz Inc;Pascua
27194;Feil, Shields And Gislason;Brookfield Global Listed Infrastructure Income Fund
27195;Steuber, Ferry And Williamson;Mantos de la Luna
27196;Hills-Quitzon;Inacesa - El Way
27197;Gutkowski Group;Los Bronces
27198;Will And Sons;Julia
27199;Kohler And Sons;BlackRock Municipal Target Term Trust Inc. (The)
27200;Green, Towne And Baumbach;Arch Capital Group Ltd.
27201;Toy, Hahn And King;Quebrada Blanca
27202;Schamberger-Walter;Diamond Hill Investment Group, Inc.
27203;Afrikable Ongd;Kopin Corporation
27204;Jerde-Bauch;Radomiro Tomic
27205;Johnston Group;Franklin Financial Network, Inc.
27206;Weimann, Armstrong And Luettgen;Antucoya
27207;Harvey, Heathcote And Legros;El Abra
27208;Adama;Commerce Bancshares, Inc.
27209;Rath Group;Las Piedras
27210;Sporer, Graham And Medhurst;Commerce Bancshares, Inc.
27211;Senger Group;Clifton Bancorp Inc.
27212;Konopelski, Hermann And Ziemann;United Insurance Holdings Corp.
27213;Kertzmann Group;BLDRS Asia 50 ADR Index Fund
27214;Hackett, Lockman And Littel;Dollar General Corporation
27215;Afimu;Zynerba Pharmaceuticals, Inc.
27216;Schroeder-Wiza;Arlington Asset Investment Corp
27217;Bartell Inc;Franke
27218;Marvin-Corkery;SQM - Yumbes
27219;Harber Inc;Lota
27220;Cassin And Sons;CoreSite Realty Corporation
27221;Hickle Inc;PDF Solutions, Inc.
27222;Koch ;Independence Holding Company
27223;Cummerata Group;Terreno Realty Corporation
27224;Mohr, Monahan And Hermiston;KT Corporation
27225;Quitzon-Hand;Gilat Satellite Networks Ltd.
27226;Roberts Group;Lions Gate Entertainment Corporation
27227;Glover, Dickens And Russel;Catamutún
27228;Rosenbaum-Leffler;Quiborax
27229;Grady, Mitchell And Lindgren;Great Elm Capital Corp.
27230;Fisher, Cummings And Rowe;Kite Realty Group Trust
27231;Greenholt Inc;Ojos del Salado
27232;Jast Group;Neff Corporation
27233;Zemlak And Sons;India Fund, Inc. (The)
27234;Cremin, Klocko And Thiel;Lomas Bayas
27235;Macejkovic-Haag;Terreno Realty Corporation
27236;Zieme-Langworth;Vanguard Russell 3000 ETF
27237;Carroll-Mcclure;PrivateBancorp, Inc.
27238;Funk And Sons;SCL Chemetall
27239;Willms-Jacobson;Pupunahue
27240;Altenwerth, Abernathy And Kuvalis;Silicon Laboratories, Inc.
27241;Little-Weber;Vanguard Russell 3000 ETF
27242;Macgyver-Hegmann;Arenal
27243;Ziemann-Trantow;Garrison Capital Inc.
27244;Waelchi, Dare And Rolfson;EPR Properties
27245;Kub-Dibbert;Ashford Hospitality Prime, Inc.
27246;Ryan, Stark And Medhurst;Laguna Siren
27247;Towne ;Pucobre
27248;Walsh, Hettinger And Grimes;support.com, Inc.
27249;Wunsch-Larson;Flor de Los Andes
27250;Johns, Kessler And Balistreri;BRF S.A.
27251;Schiller Inc;Toll Brothers Inc.
27252;Reilly, Deckow And Frami;Chimborazo
27253;Goodwin, Cremin And Raynor;Celite - Tilviche
27254;Afalcontigo;Texas Pacific Land Trust
27255;Maggio, Franecki And Batz;Sierra Miranda
27256;Considine-Weimann;Michilla
27257;Herzog, Grimes And Jast;Cerro Imán
27258;Satterfield, Torp And O'Kon;Tres Valles
27259;Nolan Inc;Salesforce.com Inc
27260;Quitzon-Stark;Jazz Pharmaceuticals plc
27261;Kuhn, Sawayn And Welch;Schwager
27262;Nikolaus-Pfannerstill;Dynatronics Corporation
27263;Strosin, Frami And Kuhic;Quebrada Blanca
27264;Blick, Herman And Grady;Cerro Bayo
27265;Schroeder-Hamill;Fiserv, Inc.
27266;Orn-Hilll;Elenita
27267;Becker And Sons;Yahoo! Inc.
27268;Green, Towne And Baumbach;Zion Oil & Gas Inc
27269;Hoppe-Wolf;Central Garden & Pet Company
27270;Dietrich, Conn And Hand;Guanaco
27271;Schuster ;Pupunahue
27272;Hermann ;ILG, Inc
27273;Schmidt, Ryan And Jacobson;Salesforce.com Inc
27274;Hodkiewicz ;PrimeEnergy Corporation
27275;Abbott, Torp And Mcdermott;CMP - El Laco
27276;Erdman, Braun And Runolfsson;iPath US Treasury Long Bond Bear ETN
27277;Abshire Inc;AGCO Corporation
27278;Botsford, Breitenberg And Steuber;Northern Trust Corporation
27279;Terry ;Fair Isaac Corporation
27280;Prohaska-Lueilwitz;E.I. du Pont de Nemours and Company
27281;Gleichner, Waelchi And Douglas;Peckett
27282;Schmidt-Schinner;First Financial Bankshares, Inc.
27283;Casper, Hayes And Oberbrunner;Catamutún
27284;Walter-Littel;West Corporation
27285;Shields, Grant And Bernier;AmerisourceBergen Corporation (Holding Co)
27286;Raynor And Sons;ILG, Inc
27287;Hermann ;Andes Travertine
27288;Ferry, Stroman And Veum;Celgene Corporation
27289;Leannon-Brekke;El Tesoro
27290;Simonis Group;Nuveen Municipal High Income Opportunity Fund
27291;Hodkiewicz ;Nutanix, Inc.
27292;Trantow, Greenholt And Keebler;Western Refining Logistics, LP
27293;Toy, Hahn And King;KT Corporation
27294;Stark Inc;Dynatronics Corporation
27295;Weber Inc;KT Corporation
27296;Crooks, Mraz And Volkman;The Community Financial Corporation
27297;Schuppe Group;Pampa Camarones
27298;Dickens ;La Productora
27299;Kulas-Crist;Choquelimpie
27300;D'Amore ;SQM - Pampa Blanca
27301;Barrows Group;El Abra
27302;Morar-Schoen;Trongol
27303;Mante, Bins And Crooks;BRF S.A.
27304;Cartwright, Gusikowski And Miller;Forum Merger Corporation
27305;Kuvalis, Harris And Okuneva;Manto Verde
27306;Streich Group;Natl Westminster Pfd
27307;Hintz-Donnelly;Financial Engines, Inc.
27308;Rosenbaum-Leffler;Collahuasi
27309;Bradtke-Wilkinson;Pupunahue
27310;Afalcontigo;RenaissanceRe Holdings Ltd.
27311;Lebsack, Conn And Kulas;Jerónimo
27312;Kuvalis, Bauch And Schumm;Cerro Imán
27313;Von-Grady;La Patagua
27314;Gleason ;Walter Investment Management Corp.
27315;Toy, Hahn And King;Tuina
27316;Herzog, Grimes And Jast;FairPoint Communications, Inc.
27317;Berge ;The Travelers Companies, Inc.
27318;Gulgowski-Spinka;Cerro Imán
27319;Jacobi, Spencer And Mayer;Gabriela Mistral
27320;Jacobs, Braun And Schimmel;Isla Riesco
27321;Adama;Andes Travertine
27322;Steuber, Ferry And Williamson;Can Can
27323;Lowe, Streich And Purdy;SQM - Yumbes
27324;Glover-Nader;Edge Therapeutics, Inc.
27325;Ledner, Skiles And Emard;AbbVie Inc.
27326;Abbott, Torp And Mcdermott;Portola Pharmaceuticals, Inc.
27327;Pouros, Bradtke And Monahan;Ulta Beauty, Inc.
27328;Kilback, Frami And Abbott;GlaxoSmithKline PLC
27329;Kuhlman-Bernhard;First Financial Bankshares, Inc.
27330;Haley, Bergstrom And Auer;First Trust Multi-Asset Diversified Income Index Fund
27331;Runolfsson-Renner;Tekla Healthcare Opportunies Fund
27332;Kuphal And Sons;Galectin Therapeutics Inc.
27333;Stark Inc;Shutterstock, Inc.
27334;Cassin-Jerde;Forum Merger Corporation
27335;Cassin, Kohler And Bauch;HD Supply Holdings, Inc.
27336;Afrikable Ongd;Randgold Resources Limited
27337;Collier ;Gladstone Commercial Corporation
27338;Jones-Kemmer;Guaranty Bancorp
27339;Littel, Bode And Dibbert;STMicroelectronics N.V.
27340;Wisozk-Bernier;Diamond Hill Investment Group, Inc.
27341;Mertz, Batz And Olson;Aspen Technology, Inc.
27342;Lebsack, Borer And Sanford;Kayne Anderson Energy Total Return Fund, Inc.
27343;Marks-Stokes;El Toqui
27344;Hauck ;Orbotech Ltd.
27345;Lind-Schuppe;San José
27346;Raynor-Oberbrunner;Silicon Laboratories, Inc.
27347;Funk, Turcotte And Jenkins;First Trust Emerging Markets Small Cap AlphaDEX Fund
27348;Cassin-Mayer;First Trust Multi-Asset Diversified Income Index Fund
27349;Bins Group;Chimberos
27350;Collier ;Carvana Co.
27351;King Group;Commercial Vehicle Group, Inc.
27352;Dare, O'Conner And Mohr;Celgene Corporation
27353;Thompson, Baumbach And Medhurst;JA Solar Holdings, Co., Ltd.
27354;Lakin-Osinski;Cerro Negro
27355;Turner, Medhurst And Carroll;Tres Valles
27356;Keebler-Stark;HollyFrontier Corporation
27357;Rutherford Group;Pullalli
27358;Erdman-Conn;PureFunds ETFx HealthTech ETF
27359;Frami Group;Las Piedras
27360;O'Reilly, Romaguera And Bode;Avenue Therapeutics, Inc.
27361;Bruen, Kulas And Hodkiewicz;BRF S.A.
27362;Langworth-Osinski;Georgia Power Company
27363;Roob-Nicolas;Haldeman - Sagasca
27364;Crona ;Cerro Blanco
27365;Kuvalis-Swift;Franklin Financial Network, Inc.
27366;Macejkovic-Haag;The Chefs' Warehouse, Inc.
27367;Johnson, Batz And Davis;Kayne Anderson Energy Total Return Fund, Inc.
27368;Koepp Group;R.R. Donnelley & Sons Company
27369;Jerde, Veum And Orn;Taiwan Fund, Inc. (The)
27370;Stracke Group;Park-Ohio Holdings Corp.
27371;Wunsch, Barrows And Hoeger;Data Processing
27372;Kerluke-Yundt;First Trust International Multi-Asset Diversified Income Index
27373;Brekke-Kihn;Navío
27374;Mertz Group;SeaChange International, Inc.
27375;Casper, Hayes And Oberbrunner;Escondida
27376;Fisher, Cummings And Rowe;Pupunahue
27377;Powlowski, Kohler And Deckow;Andacollo Oro
27378;Macgyver Inc;Discovery Communications, Inc.
27379;Watsica, Spencer And Weissnat;Victoria
27380;Vonrueden-Miller;Cowen Inc.
27381;Okuneva ;La Pepa
27382;Dietrich-Roob;Trongol
27383;Mann, Walsh And Dickinson;El Volcán
27384;Daniel ;Arista Networks, Inc.
27385;Erdman-Block;Dorado
27386;Watsica-Blanda;El Soldado
27387;Jacobs, Bechtelar And Skiles;Dynatronics Corporation
27388;Gutkowski-Bartoletti;Sierra Miranda
27389;Grady, Hermann And Streich;CMP - El Laco
27390;Koelpin, Stehr And Senger;Marine Petroleum Trust
27391;Konopelski And Sons;Bright Scholar Education Holdings Limited
27392;Mertz, Greenholt And Lind;Carola
27393;Cartwright, Kulas And Fahey;Tootsie Roll Industries, Inc.
27394;Anderson-Orn;Franklin Financial Network, Inc.
27395;Schimmel-Murray;Great Plains Energy Inc
27396;Schuster-Kub;Yelp Inc.
27397;Bayer-Bashirian;Moog Inc.
27398;Weissnat-Bergstrom;PowerShares Golden Dragon China Portfolio
27399;Moore, Kub And Murazik;Envision Healthcare Corporation
27400;Frami ;Anheuser-Busch Inbev SA
27401;Wilkinson, Prosacco And Kilback;SQM - Nueva Victoria
27402;Reinger And Sons;Westpac Banking Corporation
27403;Watsica Inc;Tres Valles
27404;Kovacek-Swift;Johnson & Johnson
27405;Auer-Ryan;Ellie Mae, Inc.
27406;Johns-Wolff;Lions Gate Entertainment Corporation
27407;Roob ;Dynatronics Corporation
27408;Block Group;Antucoya
27409;Koelpin-Hand;Dollar General Corporation
27410;Kautzer ;Peabody Energy Corporation
27411;Berge And Sons;Dorado
27412;Ziemann-Leuschke;Las Piedras
27413;Raynor-Reichel;Limoneira Co
27414;Blanda, Stanton And Altenwerth;U.S. Energy Corp.
27415;Cruickshank-Schmitt;Gabriela Mistral
27416;Renner-Erdman;Avenue Therapeutics, Inc.
27417;Erdman, Rutherford And Cronin;Blackhawk Network Holdings, Inc.
27418;Harber-Blanda;Quiborax
27419;Berge ;3M Company
27420;Swaniawski-Sawayn;United Insurance Holdings Corp.
27421;Schumm And Sons;PrimeEnergy Corporation
27422;Runolfsdottir-Emard;EQT Corporation
27423;Murphy-Kunde;SQM - Mapocho
27424;Ferry, Stroman And Veum;UMH Properties, Inc.
27425;Heidenreich Inc;United Microelectronics Corporation
27426;Swift, Harris And Towne;Investors Bancorp, Inc.
27427;Afrikable Ongd;KT Corporation
27428;Oberbrunner ;ILG, Inc
27429;Doyle-Jenkins;Lomas Bayas
27430;Dare, Hessel And Mckenzie;Andes Travertine
27431;Jacobs, Bechtelar And Skiles;Merus Labs International Inc.
27432;Willms-Ondricka;Nuveen Energy MLP Total Return Fund
27433;Predovic, O'Conner And Gutkowski;Flor de Los Andes
27434;Hegmann, Koelpin And Lindgren;AdvisorShares Market Adaptive Unconstrained Income ETF
27435;Towne ;L.B. Foster Company
27436;Renner-Erdman;Marte Lobo
27437;Price Inc;Peabody Energy Corporation
27438;Pacocha-Heller;CMP - Cerro Negro Norte
27439;Mante, Bins And Crooks;Elenita
27440;Strosin-Barton;Los Bronces
27441;Kuhn, Reinger And Zulauf;Gabriela Mistral
27442;Kuhn, Sawayn And Welch;U.S. Energy Corp.
27443;Mohr And Sons;Fidus Investment Corporation
27444;Hilll Group;CVS Health Corporation
27445;Schiller, Ullrich And Willms;Alliance National Municipal Income Fund Inc
27446;Johnson, Batz And Davis;Radomiro Tomic
27447;Doyle-Jenkins;Cosayach - Soledad
27448;Durgan And Sons;Intracampos
27449;Sporer, Graham And Medhurst;FTI Consulting, Inc.
27450;Strosin ;III de Atacama Kozan
27451;Weimann And Sons;Dynex Capital, Inc.
27452;Mckenzie Inc;Toll Brothers Inc.
27453;Langosh ;La Coipa
27454;Deckow And Sons;La Perla
27455;Watsica-Morissette;Bed Bath & Beyond Inc.
27456;Dickens-Boyle;Tekla Healthcare Opportunies Fund
27457;Wiegand Group;Blackstone GSO Long Short Credit Income Fund
27458;Langosh, Lueilwitz And Lehner;Unisys Corporation
27459;Gutkowski, Kuhlman And Purdy;Refugio
27460;Stark, Langworth And Kovacek;Nustar GP Holdings, LLC
27461;Smitham And Sons;FairPoint Communications, Inc.
27462;Kutch, Cremin And Mcclure;Enel Generacion Chile S.A.
27463;Goyette Inc;Sierra Miranda
27464;Shields ;Mirna Therapeutics, Inc.
27465;Smith-Schowalter;Independence Holding Company
27466;Carroll-Mcclure;First Hawaiian, Inc.
27467;Renner Inc;Cerro Negro
27468;Klein-Bartoletti;TC PipeLines, LP
27469;Watsica Group;ENGlobal Corporation
27470;Moore-Lueilwitz;Punitaqui
27471;Zboncak-Mraz;Escondida
27472;Koch, Feil And Spencer;Dynex Capital, Inc.
27473;Kassulke, Morar And Crooks;Idera Pharmaceuticals, Inc.
27474;Casper, Hayes And Oberbrunner;Virco Manufacturing Corporation
27475;King Group;Cleveland BioLabs, Inc.
27476;Cremin-Hodkiewicz;Victoria
27477;Stracke Inc;Royal Caribbean Cruises Ltd.
27478;Stark, Langworth And Kovacek;Intracampos
27479;Cremin-Jenkins;Nuveen Floating Rate Income Fund
27480;Little, Heller And Lubowitz;Inacesa - El Way
27481;Rolfson, Koch And Osinski;The Travelers Companies, Inc.
27482;Watsica Inc;Cosayach - Soledad
27483;Weimann And Sons;Cerro Imán
27484;Wilkinson-Zboncak;Forum Merger Corporation
27485;Hettinger-Lynch;Chuquicamata
27486;Emard-Stroman;Caleta El Cobre
27487;Jacobs, Hand And Powlowski;Dynatronics Corporation
27488;Ernser-Eichmann;Diamond Hill Investment Group, Inc.
27489;Schaden-Gleichner;PIMCO Dynamic Credit and Mortgage Income Fund
27490;Daniel Inc;Imax Corporation
27491;Johnson And Sons;E*TRADE Financial Corporation
27492;Schimmel-Mcglynn;Alhué
27493;Emard, Zemlak And Beier;Terreno Realty Corporation
27494;Sipes Group;SQM - Pampa Blanca
27495;Cartwright, Gusikowski And Miller;Michilla
27496;Dibbert-Shields;Inseego Corp.
27497;Johns Inc;Andacollo Cobre
27498;Gutkowski ;Ellie Mae, Inc.
27499;Goodwin, Cremin And Raynor;United Insurance Holdings Corp.
27500;Ratke, Swaniawski And Spinka;Littelfuse, Inc.
27501;Block Group;Janus Henderson Small Cap Growth Alpha ETF
27502;Reichert-Deckow;SCL Chemetall
27503;Roob ;Delcath Systems, Inc.
27504;Wiza, Price And Jaskolski;Appliance Recycling Centers of America, Inc.
27505;Afac;Mantos de la Luna
27506;Berge ;Tres Valles
27507;Zieme-Langworth;SQM - Yumbes
27508;Kuhic Inc;Romeral
27509;Haag-Stoltenberg;Avon Products, Inc.
27510;Cassin, Rempel And Koelpin;Refugio
27511;Bailey-Crist;Cosayach - Negreiros
27512;Heidenreich Inc;Crawford & Company
27513;Barrows Group;United Microelectronics Corporation
27514;Weimann Inc;El Guindo
27515;Hane, Buckridge And Kuhn;HollyFrontier Corporation
27516;Fay Inc;Ceragon Networks Ltd.
27517;Luettgen-Satterfield;Silicon Laboratories, Inc.
27518;Cremin Inc;Portola Pharmaceuticals, Inc.
27519;Schaden, Cronin And Bernier;Forterra, Inc.
27520;Zieme-Langworth;Esterline Technologies Corporation
27521;Klein Group;DRDGOLD Limited
27522;Gleichner And Sons;Forum Merger Corporation
27523;Murray, Monahan And Hilll;National American University Holdings, Inc.
27524;Schmitt ;Pupunahue
27525;Howe-Kreiger;Chimberos
27526;Donnelly-Abbott;Kite Realty Group Trust
27527;Skiles-Schamberger;Intracampos
27528;Grady Group;PrimeEnergy Corporation
27529;Hartmann And Sons;Azul S.A.
27530;Adecoi;Pascua
27531;Dooley, Lindgren And Kub;Algorta
27532;África Esperanza;Caleta El Cobre
27533;Wehner And Sons;Microsemi Corporation
27534;Hilpert ;Linderos
27535;Conroy Group;Inacesa - El Way
27536;África-Edusa;Choquelimpie
27537;Littel, Lynch And Lowe;Algorta
27538;Collins, Collier And Herman;Vectrus, Inc.
27539;Hoppe-Zboncak;El Peñón
27540;Kulas Inc;Refugio
27541;Eichmann-Streich;Diamond Hill Investment Group, Inc.
27542;Nienow, Harvey And Bartoletti;Quebrada Blanca
27543;Grady, Mitchell And Lindgren;Eagle Bulk Shipping Inc.
27544;Stracke Group;Bed Bath & Beyond Inc.
27545;Hessel, Predovic And Green;Can Can
27546;Hoeger, Zboncak And Hammes;Stamps.com Inc.
27547;Botsford, Bechtelar And Conn;Natl Westminster Pfd
27548;Casper-Jacobson;Sierra Gorda
27549;Carroll-Mcclure;BLDRS Asia 50 ADR Index Fund
27550;Veum, Gislason And Morar;Cabot Corporation
27551;Marvin-Wolff;FSB Bancorp, Inc.
27552;Pagac And Sons;Cordillera - Tenardita
27553;Johns, Kessler And Balistreri;Vanguard Russell 3000 ETF
27554;Franecki-Beahan;Isla Riesco
27555;Hauck Group;OraSure Technologies, Inc.
27556;Wolff, Russel And Ankunding;Catamutún
27557;Kuvalis-Swift;Everspin Technologies, Inc.
27558;Kiehn, Lueilwitz And Schimmel;Caleta El Cobre
27559;Murphy-Kunde;PowerShares Golden Dragon China Portfolio
27560;África Viva;Faride
27561;Kulas-Crist;The Chefs' Warehouse, Inc.
27562;Cremin-Ondricka;Cerro Imán
27563;Renner-Erdman;Crawford & Company
27564;Hahn-Rohan;Orbotech Ltd.
27565;Doyle-Powlowski;SolarEdge Technologies, Inc.
27566;Will And Sons;SQM - Nueva Victoria
27567;Afalcontigo;MiMedx Group, Inc
27568;Bergstrom, Barrows And Shields;CMP - Algarrobo
27569;Smitham And Sons;Trongol
27570;Terry ;FairPoint Communications, Inc.
27571;Donnelly-Abbott;Clifton Bancorp Inc.
27572;Labadie And Sons;China Lodging Group, Limited
27573;Stracke-Mayer;Ocular Therapeutix, Inc.
27574;Feil, Lehner And Krajcik;BlackRock Municipal Target Term Trust Inc. (The)
27575;Stokes Inc;Maganeso III de Atacama
27576;Abshire, Crooks And Kassulke;Fidus Investment Corporation
27577;Skiles-Schamberger;Elkhorn Commodity Rotation Strategy ETF
27578;Hettinger-Lynch;Fair Isaac Corporation
27579;Harvey, Heathcote And Legros;LM Funding America, Inc.
27580;D'Amore And Sons;Drive Shack Inc.
27581;Raynor ;Punitaqui
27582;Pfeffer, Durgan And Hayes;Mackinac Financial Corporation
27583;Goyette, Huels And Champlin;San Gerónimo
27584;Carroll-Moen;Double Eagle Acquisition Corp.
27585;Torphy Inc;Peabody Energy Corporation
27586;Auer, Bogisich And Jacobson;Lions Gate Entertainment Corporation
27587;Rolfson-Bashirian;BLDRS Developed Markets 100 ADR Index Fund
27588;Maggio-Kuvalis;Torchmark Corporation
