rid,lid
31316,98
31317,116
31318,234
31319,154
31320,129
31321,41
31322,95
31323,88
31324,304
31325,307
31326,326
31327,225
31328,310
31329,330
31330,54
31331,234
31332,130
31333,14
31334,334
31335,58
31336,337
31337,222
31338,199
31339,85
31340,210
31341,195
31342,295
31343,258
31344,290
31345,1
31346,149
31347,284
31348,233
31349,337
31350,310
31351,198
31352,346
31353,31
31354,19
31355,327
31356,83
31357,206
31358,304
31359,107
31360,327
31361,321
31362,329
31363,171
31364,282
31365,259
31366,138
31367,116
31368,25
31369,50
31370,283
31371,169
31372,287
31373,140
31374,289
31375,52
31376,223
31377,107
31378,69
31379,160
31380,16
31381,36
31382,70
31383,4
31384,217
31385,339
31386,284
31387,32
31388,261
31389,126
31390,273
31391,163
31392,74
31393,99
31394,138
31395,149
31396,13
31397,340
31398,34
31399,64
31400,153
31401,289
31402,330
31403,184
31404,281
31405,192
31406,110
31407,101
31408,145
31409,286
31410,56
31411,172
31412,237
31413,28
31414,294
31415,224
31416,137
31417,95
31418,339
31419,201
31420,95
31421,190
31422,169
31423,253
31424,338
31425,266
31426,94
31427,262
31428,64
31429,330
31430,298
31431,246
31432,294
31433,100
31434,343
31435,32
31436,208
31437,301
31438,270
31439,1
31440,19
31441,19
31442,182
31443,341
31444,210
31445,59
31446,290
31447,220
31448,249
31449,292
31450,328
31451,89
31452,17
31453,125
31454,249
31455,343
31456,141
31457,14
31458,79
31459,120
31460,39
31461,236
31462,47
31463,34
31464,209
31465,125
31466,99
31467,3
31468,26
31469,78
31470,129
31471,36
31472,135
31473,332
31474,74
31475,175
31476,254
31477,99
31478,298
31479,63
31480,224
31481,293
31482,279
31483,286
31484,55
31485,102
31486,112
31487,130
31488,27
31489,211
31490,289
31491,304
31492,25
31493,135
31494,291
31495,199
31496,20
31497,214
31498,222
31499,5
31500,250
31501,334
31502,235
31503,60
31504,163
31505,91
31506,178
31507,282
31508,238
31509,221
31510,113
31511,325
31512,219
31513,209
31514,50
31515,157
31516,119
31517,331
31518,209
31519,97
31520,299
31521,80
31522,293
31523,144
31524,189
31525,303
31526,214
31527,226
31528,63
31529,269
31530,87
31531,169
31532,320
31533,187
31534,239
31535,62
31536,309
31537,59
31538,23
31539,210
31540,314
31541,340
31542,168
31543,230
31544,66
31545,62
31546,344
31547,76
31548,314
31549,256
31550,185
31551,332
31552,118
31553,292
31554,12
31555,124
31556,6
31557,127
31558,200
31559,269
31560,80
31561,300
31562,346
31563,151
31564,263
31565,237
31566,86
31567,80
31568,165
31569,177
31570,213
31571,291
31572,38
31573,164
31574,141
31575,181
31576,228
31577,306
31578,300
31579,313
31580,285
31581,312
31582,27
31583,41
31584,85
31585,257
31586,245
31587,144
31588,185
31589,317
31590,3
31591,212
31592,341
31593,51
31594,16
31595,178
31596,199
31597,133
31598,286
31599,45
31600,283
31601,165
31602,263
31603,171
31604,62
31605,81
31606,218
31607,57
31608,88
31609,104
31610,227
31611,10
31612,59
31613,333
31614,245
31615,45
31616,212
31617,83
31618,320
31619,268
31620,161
31621,185
31622,179
31623,104
31624,183
31625,227
31626,290
31627,337
31628,64
31629,320
31630,129
31631,25
31632,20
31633,148
31634,225
31635,87
31636,305
31637,64
31638,204
31639,251
31640,261
31641,222
31642,115
31643,162
31644,213
31645,15
31646,207
31647,153
31648,194
31649,52
31650,13
31651,240
31652,63
31653,222
31654,107
31655,181
31656,312
31657,293
31658,160
31659,269
31660,128
31661,70
31662,211
31663,38
31664,260
31665,137
31666,225
31667,199
31668,164
31669,309
31670,237
31671,299
31672,72
31673,152
31674,20
31675,159
31676,91
31677,129
31678,268
31679,294
31680,19
31681,21
31682,312
31683,282
31684,224
31685,37
31686,228
31687,171
31688,126
31689,196
31690,130
31691,199
31692,82
31693,114
31694,187
31695,223
31696,48
31697,130
31698,87
31699,281
31700,2
31701,139
31702,40
31703,279
31704,280
31705,281
31706,258
31707,326
31708,234
31709,14
31710,43
31711,271
31712,247
31713,344
31714,94
31715,123
31716,321
31717,101
31718,169
31719,190
31720,67
31721,222
31722,154
31723,109
31724,206
31725,37
31726,170
31727,218
31728,2
31729,102
31730,324
31731,218
31732,197
31733,184
31734,130
31735,60
31736,1
31737,122
31738,73
31739,310
31740,289
31741,110
31742,230
31743,212
31744,173
31745,46
31746,289
31747,166
31748,24
31749,328
31750,252
31751,43
31752,203
31753,65
31754,71
31755,333
31756,142
31757,220
31758,178
31759,42
31760,216
31761,171
31762,41
31763,215
31764,118
31765,238
31766,282
31767,220
31768,192
31769,234
31770,128
31771,22
31772,245
31773,156
31774,178
31775,119
31776,303
31777,122
31778,63
31779,10
31780,313
31781,244
31782,145
31783,15
31784,345
31785,187
31786,318
31787,61
31788,194
31789,49
31790,308
31791,147
31792,226
31793,24
31794,88
31795,132
31796,240
31797,317
31798,101
31799,263
31800,68
31801,173
31802,254
31803,96
31804,262
31805,19
31806,325
31807,59
31808,192
31809,268
31810,208
31811,198
31812,263
31813,131
31814,300
31815,205
31816,278
31817,51
31818,57
31819,327
31820,253
31821,105
31822,178
31823,91
31824,111
31825,51
31826,245
31827,134
31828,186
31829,68
31830,306
31831,126
31832,214
31833,306
31834,216
31835,140
31836,340
31837,27
31838,67
31839,211
31840,239
31841,306
31842,111
31843,132
31844,195
31845,143
31846,315
31847,231
31848,154
31849,172
31850,42
31851,235
31852,195
31853,60
31854,221
31855,248
31856,220
31857,331
31858,161
31859,210
31860,36
31861,90
31862,311
31863,210
31864,115
31865,265
31866,98
31867,167
31868,194
31869,190
31870,126
31871,180
31872,19
31873,53
31874,337
31875,144
31876,161
31877,286
31878,322
31879,30
31880,282
31881,280
31882,35
31883,30
31884,16
31885,340
31886,96
31887,343
31888,216
31889,58
31890,273
31891,285
31892,68
31893,230
31894,345
31895,261
31896,318
31897,235
31898,22
31899,266
31900,301
31901,62
31902,75
31903,31
31904,280
31905,189
31906,213
31907,66
31908,309
31909,76
31910,47
31911,18
31912,43
31913,86
31914,169
31915,79
31916,264
31917,199
31918,95
31919,180
31920,171
31921,89
31922,238
31923,345
31924,63
31925,112
31926,122
31927,35
31928,162
31929,72
31930,125
31931,295
31932,29
31933,115
31934,279
31935,295
31936,42
31937,42
31938,256
31939,214
31940,59
31941,113
31942,132
31943,283
31944,22
31945,153
31946,105
31947,98
31948,140
31949,14
31950,26
31951,57
31952,75
31953,20
31954,156
31955,204
31956,323
31957,122
31958,64
31959,16
31960,52
31961,256
31962,62
31963,249
31964,69
31965,143
31966,277
31967,98
31968,274
31969,174
31970,221
31971,89
31972,307
31973,106
31974,302
31975,26
31976,291
31977,310
31978,279
31979,241
31980,282
31981,28
31982,89
31983,73
31984,79
31985,309
31986,172
31987,9
31988,152
31989,261
31990,159
31991,51
31992,5
31993,85
31994,7
31995,78
31996,257
31997,61
31998,22
31999,187
32000,220
32001,146
32002,97
32003,166
32004,202
32005,48
32006,126
32007,53
32008,200
32009,325
32010,58
32011,170
32012,141
32013,186
32014,202
32015,55
32016,171
32017,277
32018,277
32019,188
32020,240
32021,144
32022,243
32023,316
32024,45
32025,38
32026,316
32027,340
32028,83
32029,21
32030,205
32031,299
32032,239
32033,33
32034,42
32035,158
32036,207
32037,244
32038,220
32039,47
32040,72
32041,256
32042,272
32043,238
32044,237
32045,201
32046,4
32047,55
32048,100
32049,139
32050,24
32051,169
32052,82
32053,93
32054,61
32055,162
32056,168
32057,3
32058,169
32059,109
32060,51
32061,317
32062,294
32063,91
32064,4
32065,141
32066,196
32067,329
32068,299
32069,267
32070,241
32071,257
32072,236
32073,36
32074,153
32075,138
32076,133
32077,238
32078,279
32079,271
32080,87
32081,310
32082,344
32083,332
32084,246
32085,150
32086,60
32087,184
32088,150
32089,296
32090,220
32091,28
32092,97
32093,144
32094,115
32095,136
32096,292
32097,131
32098,143
32099,9
32100,144
32101,238
32102,87
32103,152
32104,102
32105,81
32106,338
32107,60
32108,253
32109,52
32110,44
32111,169
32112,50
32113,18
32114,213
32115,112
32116,233
32117,194
32118,62
32119,256
32120,265
32121,287
32122,226
32123,280
32124,306
32125,107
32126,89
32127,92
32128,7
32129,204
32130,109
32131,334
32132,4
32133,320
32134,237
32135,272
32136,141
32137,166
32138,266
32139,208
32140,12
32141,185
32142,159
32143,308
32144,194
32145,307
32146,240
32147,49
32148,345
32149,110
32150,329
32151,197
32152,306
32153,320
32154,326
32155,111
32156,89
32157,167
32158,154
32159,326
32160,233
32161,201
32162,239
32163,8
32164,53
32165,240
32166,131
32167,247
32168,116
32169,195
32170,91
32171,79
32172,302
32173,105
32174,63
32175,312
32176,16
32177,286
32178,298
32179,248
32180,249
32181,122
32182,92
32183,45
32184,43
32185,8
32186,259
32187,330
32188,342
32189,163
32190,121
32191,129
32192,188
32193,152
32194,87
32195,316
32196,295
32197,130
32198,316
32199,95
32200,282
32201,95
32202,145
32203,52
32204,295
32205,117
32206,171
32207,152
32208,332
32209,47
32210,224
32211,78
32212,139
32213,30
32214,297
32215,181
32216,32
32217,297
32218,343
32219,77
32220,111
32221,77
32222,148
32223,344
32224,147
32225,122
32226,289
32227,26
32228,12
32229,319
32230,98
32231,103
32232,169
32233,315
32234,231
32235,70
32236,156
32237,192
32238,249
32239,312
32240,227
32241,316
32242,18
32243,262
32244,320
32245,114
32246,133
32247,271
32248,138
32249,77
32250,264
32251,10
32252,102
32253,98
32254,8
32255,70
32256,251
32257,273
32258,202
32259,100
32260,136
32261,23
32262,14
32263,34
32264,193
32265,84
32266,230
32267,54
32268,59
32269,330
32270,226
32271,183
32272,227
32273,34
32274,245
32275,54
32276,254
32277,244
32278,91
32279,119
32280,78
32281,191
32282,40
32283,242
32284,29
32285,325
32286,253
32287,274
32288,7
32289,334
32290,174
32291,195
32292,279
32293,59
32294,237
32295,38
32296,9
32297,58
32298,278
32299,311
32300,282
32301,74
32302,155
32303,197
32304,197
32305,136
32306,290
32307,88
32308,35
32309,271
32310,311
32311,158
32312,190
32313,310
32314,187
32315,342
32316,17
32317,286
32318,208
32319,262
32320,206
32321,249
32322,121
32323,230
32324,264
32325,76
32326,35
32327,45
32328,162
32329,36
32330,61
32331,156
32332,114
32333,6
32334,288
32335,34
32336,195
32337,215
32338,197
32339,124
32340,176
32341,209
32342,204
32343,46
32344,29
32345,53
32346,239
32347,228
32348,108
32349,270
32350,42
32351,58
32352,142
32353,156
32354,47
32355,8
32356,200
32357,32
32358,179
32359,224
32360,22
32361,184
32362,95
32363,23
32364,15
32365,70
32366,272
32367,33
32368,268
32369,197
32370,88
32371,318
32372,9
32373,188
32374,193
32375,215
32376,169
32377,31
32378,324
32379,302
32380,47
32381,138
32382,132
32383,143
32384,286
32385,254
32386,3
32387,32
32388,39
32389,64
32390,179
32391,64
32392,42
32393,335
32394,278
32395,26
32396,224
32397,333
32398,313
32399,271
32400,304
32401,196
32402,222
32403,288
32404,60
32405,326
32406,224
32407,105
32408,135
32409,191
32410,190
32411,222
32412,254
32413,60
32414,320
32415,95
32416,71
32417,83
32418,191
32419,177
32420,233
32421,238
32422,225
32423,144
32424,49
32425,195
32426,258
32427,143
32428,61
32429,97
32430,252
32431,315
32432,279
32433,255
32434,229
32435,226
32436,95
32437,330
32438,156
32439,199
32440,49
32441,181
32442,89
32443,197
32444,59
32445,231
32446,256
32447,63
32448,212
32449,160
32450,49
32451,249
32452,341
32453,69
32454,346
32455,91
32456,21
32457,189
32458,80
32459,303
32460,202
32461,104
32462,319
32463,201
32464,226
32465,195
32466,6
32467,44
32468,185
32469,166
32470,54
32471,124
32472,232
32473,306
32474,91
32475,130
32476,97
32477,38
32478,143
32479,77
32480,48
32481,101
32482,114
32483,14
32484,177
32485,154
32486,132
32487,307
32488,112
32489,156
32490,27
32491,137
32492,81
32493,73
32494,76
32495,178
32496,107
32497,271
32498,194
32499,323
32500,78
32501,78
32502,81
32503,34
32504,162
32505,202
32506,44
32507,243
32508,163
32509,304
32510,167
32511,33
32512,252
32513,167
32514,286
32515,178
32516,48
32517,241
32518,86
32519,32
32520,197
32521,88
32522,73
32523,168
32524,134
32525,316
32526,55
32527,138
32528,141
32529,194
32530,345
32531,186
32532,285
32533,293
32534,197
32535,311
32536,72
32537,259
32538,33
32539,312
32540,155
32541,86
32542,195
32543,5
32544,72
32545,205
32546,12
32547,37
32548,53
32549,198
32550,219
32551,99
32552,114
32553,94
32554,115
32555,312
32556,206
32557,131
32558,165
32559,310
32560,1
32561,237
32562,191
32563,66
32564,236
32565,4
32566,274
32567,253
32568,182
32569,57
32570,158
32571,272
32572,65
32573,145
32574,34
32575,211
32576,336
32577,126
32578,212
32579,210
32580,260
32581,335
32582,190
32583,344
32584,27
32585,203
32586,231
32587,106
32588,38
32589,232
32590,223
32591,167
32592,103
32593,52
32594,233
32595,139
32596,79
32597,14
32598,112
32599,114
32600,117
32601,151
32602,120
32603,72
32604,141
32605,167
32606,291
32607,171
32608,74
32609,120
32610,25
32611,320
32612,77
32613,143
32614,324
32615,139
32616,222
32617,132
32618,1
32619,333
32620,38
32621,170
32622,120
32623,286
32624,114
32625,280
32626,72
32627,97
32628,89
32629,182
32630,208
32631,286
32632,243
32633,42
32634,102
32635,215
32636,52
32637,318
32638,262
32639,251
32640,20
32641,33
32642,36
32643,159
32644,318
32645,38
32646,318
32647,174
32648,108
32649,235
32650,71
32651,91
32652,24
32653,308
32654,214
32655,52
32656,141
32657,109
32658,269
32659,181
32660,78
32661,3
32662,324
32663,89
32664,342
32665,19
32666,100
32667,286
32668,272
32669,286
32670,132
32671,331
32672,86
32673,89
32674,207
32675,63
32676,338
32677,278
32678,283
32679,12
32680,27
32681,175
32682,69
32683,225
32684,311
32685,254
32686,74
32687,308
32688,182
32689,98
32690,251
32691,195
32692,220
32693,103
32694,251
32695,332
32696,173
32697,272
32698,297
32699,231
32700,194
32701,212
32702,185
32703,189
32704,110
32705,270
32706,74
32707,266
32708,119
32709,170
32710,109
32711,61
32712,252
32713,34
32714,33
32715,184
32716,235
32717,155
32718,285
32719,257
32720,130
32721,13
32722,337
32723,156
32724,122
32725,53
32726,248
32727,267
32728,328
