rid,oid
36962,300
36962,949
36962,171
36963,126
36963,916
36963,375
36963,663
36963,920
36963,970
36964,364
36964,421
36964,281
36964,57
36964,709
36964,697
36965,323
36965,151
36965,505
36965,59
36965,797
36966,409
36966,15
36966,955
36966,519
36966,816
36966,682
36966,429
36967,437
36967,476
36967,720
36968,846
36968,424
36968,430
36968,298
36969,99
36969,266
36969,544
36969,644
36969,488
36970,919
36970,797
36970,437
36971,738
36971,77
36971,487
36972,219
36972,144
36972,20
36972,25
36973,452
36973,190
36973,340
36973,248
36973,293
36973,365
36974,811
36974,826
36974,915
36974,166
36974,621
36975,358
36975,586
36975,332
36975,824
36975,524
36975,573
36976,875
36976,401
36976,804
36976,624
36976,210
36976,106
36976,540
36977,939
36977,74
36977,201
36977,897
36978,918
36978,45
36978,581
36979,633
36979,517
36979,467
36979,292
36979,734
36979,447
36980,452
36980,430
36980,974
36980,39
36980,241
36980,627
36980,720
36980,818
36980,616
36981,950
36981,628
36981,445
36981,478
36982,659
36982,853
36982,472
36982,405
36983,89
36983,272
36983,465
36983,274
36983,337
36983,864
36983,391
36983,845
36983,739
36984,652
36984,190
36984,349
36984,924
36984,315
36984,807
36985,515
36985,499
36985,795
36985,212
36985,909
36985,35
36986,111
36986,527
36987,206
36987,832
36987,867
36987,632
36987,98
36987,724
36988,466
36988,470
36988,855
36989,692
36989,968
36989,150
36989,259
36989,177
36990,240
36990,640
36990,90
36990,381
36990,124
36991,553
36991,475
36991,436
36991,56
36992,897
36992,115
36992,458
36992,881
36992,274
36992,726
36992,884
36993,103
36993,8
36993,529
36993,156
36994,203
36995,721
36995,23
36995,855
36996,222
36996,832
36996,744
36996,899
36996,128
36997,858
36997,452
36997,828
36997,883
36997,947
36997,419
36998,249
36998,278
36998,318
36998,588
36999,513
36999,433
36999,29
36999,767
37000,759
37000,278
37000,396
37001,702
37001,798
37001,264
37001,201
37001,163
37001,708
37002,973
37002,225
37002,467
37003,83
37003,69
37003,981
37003,898
37004,193
37004,636
37005,409
37005,549
37005,495
37005,116
37005,381
37006,131
37006,82
37006,622
37006,16
37007,712
37007,446
37007,303
37007,372
37008,972
37008,264
37008,274
37008,933
37008,939
37009,264
37009,885
37009,330
37009,699
37009,472
37009,962
37009,124
37009,817
37010,617
37010,392
37010,105
37011,202
37011,422
37011,842
37011,669
37011,807
37012,403
37012,543
37012,405
37012,787
37012,54
37012,757
37013,91
37013,705
37013,119
37013,694
37014,826
37014,263
37014,441
37014,27
37014,939
37015,422
37015,603
37015,350
37015,630
37016,744
37016,794
37016,502
37016,746
37016,439
37017,313
37017,935
37017,298
37018,612
37018,27
37018,925
37018,647
37018,95
37019,222
37019,159
37019,481
37019,151
37019,225
37019,705
37019,595
37020,456
37020,996
37020,2
37020,987
37021,227
37022,867
37022,351
37022,986
37022,225
37022,270
37022,521
37023,380
37023,524
37023,113
37024,637
37024,875
37024,966
37024,728
37024,294
37024,534
37024,176
37025,159
37025,679
37025,804
37025,288
37025,879
37025,520
37025,436
37026,383
37026,284
37026,694
37027,630
37027,44
37027,68
37027,562
37027,98
37027,729
37027,171
37028,63
37028,206
37028,686
37028,520
37028,466
37029,561
37029,514
37029,79
37030,354
37030,754
37030,359
37030,391
37031,660
37031,16
37031,353
37031,510
37031,862
37032,175
37032,921
37032,830
37033,271
37033,938
37033,703
37033,999
37033,696
37034,509
37034,361
37034,132
37034,73
37034,886
37034,36
37034,331
37034,92
37034,596
37035,748
37035,883
37036,558
37036,946
37036,203
37036,463
37036,81
37037,353
37037,351
37037,832
37037,977
37038,678
37038,652
37038,269
37039,499
37039,480
37039,518
37039,750
37040,641
37040,446
37040,898
37040,399
37040,316
37040,338
37040,38
37041,78
37041,887
37041,13
37042,631
37042,383
37042,299
37042,561
37042,492
37043,184
37043,457
37043,668
37043,615
37043,626
37043,326
37044,46
37044,233
37044,336
37044,340
37045,382
37045,374
37045,71
37045,791
37045,165
37045,715
37046,222
37046,19
37046,712
37046,40
37046,363
37046,762
37047,616
37047,576
37047,386
37048,795
37048,598
37048,139
37048,978
37048,825
37049,127
37049,119
37049,606
37049,140
37049,800
37050,387
37050,698
37050,600
37050,824
37050,380
37050,527
37051,489
37051,537
37051,785
37051,916
37051,728
37051,654
37051,111
37052,318
37052,303
37052,863
37052,293
37053,617
37053,889
37053,455
37053,134
37053,59
37053,977
37053,959
37053,548
37054,476
37054,554
37054,171
37054,963
37055,584
37055,448
37055,201
37055,129
37055,273
37056,798
37056,507
37056,359
37056,824
37056,578
37057,387
37057,385
37057,250
37057,306
37057,730
37058,137
37058,919
37058,303
37058,104
37058,884
37058,234
37058,552
37059,311
37059,476
37060,275
37060,229
37060,613
37060,844
37060,830
37060,599
37060,67
37061,88
37061,336
37061,256
37061,104
37061,694
37061,215
37062,112
37062,671
37063,25
37063,351
37063,86
37063,95
37064,197
37064,321
37064,455
37064,837
37064,417
37065,356
37065,858
37065,489
37065,997
37065,165
37065,931
37066,706
37066,480
37066,380
37066,962
37066,405
37066,111
37067,928
37067,265
37067,294
37067,7
37067,436
37068,98
37068,533
37068,502
37068,953
37069,350
37069,754
37069,394
37069,677
37069,464
37069,923
37070,253
37070,330
37070,291
37070,624
37070,182
37070,255
37071,677
37071,105
37071,847
37071,773
37072,314
37072,917
37072,434
37072,432
37072,367
37073,14
37073,288
37073,173
37073,67
37073,87
37074,677
37074,942
37074,306
37074,426
37075,427
37075,84
37075,971
37075,362
37075,48
37076,263
37076,443
37076,130
37076,391
37076,647
37077,549
37077,526
37077,383
37077,830
37077,726
37078,30
37078,632
37078,186
37078,321
37078,24
37078,663
37078,963
37078,923
37079,278
37079,7
37079,142
37080,691
37080,711
37080,718
37080,483
37081,416
37081,984
37081,291
37081,520
37081,319
37081,126
37082,635
37082,494
37082,512
37082,303
37082,165
37082,444
37082,427
37082,124
37083,187
37083,240
37083,621
37084,493
37084,32
37084,704
37084,544
37084,36
37084,239
37085,278
37085,366
37085,826
37085,513
37086,964
37086,368
37086,205
37086,760
37087,914
37087,85
37087,800
37087,25
37088,997
37088,139
37088,950
37088,133
37088,325
37088,842
37088,391
37089,782
37089,309
37089,39
37089,139
37090,275
37090,761
37090,132
37090,317
37090,86
37090,123
37091,897
37091,209
37091,439
37091,224
37092,631
37092,184
37092,541
37092,894
37092,432
37093,778
37093,738
37093,638
37094,296
37094,59
37095,278
37095,42
37095,608
37095,350
37096,336
37096,726
37096,527
37097,164
37097,177
37097,330
37097,924
37098,713
37098,79
37098,254
37099,62
37099,314
37099,699
37099,243
37099,502
37099,920
37100,137
37100,317
37100,921
37100,168
37100,438
37101,98
37101,445
37101,86
37101,101
37101,718
37102,812
37102,547
37102,660
37102,556
37103,755
37103,349
37103,588
37104,440
37104,975
37104,729
37104,842
37104,718
37105,460
37105,56
37105,292
37105,694
37105,315
37105,58
37105,160
37106,448
37106,265
37106,693
37107,570
37107,415
37107,257
37107,90
37107,133
37107,893
37108,412
37108,617
37108,31
37108,15
37108,977
37109,640
37109,6
37109,164
37109,882
37109,428
37110,760
37110,747
37110,644
37110,604
37110,907
37111,238
37111,293
37111,758
37111,324
37112,635
37112,392
37112,643
37112,686
37112,520
37112,153
37113,103
37113,431
37113,745
37113,984
37113,308
37113,438
37113,808
37114,97
37114,482
37114,590
37114,711
37114,649
37115,27
37115,891
37115,810
37116,63
37116,699
37116,100
37116,241
37116,176
37116,956
37117,777
37117,56
37117,6
37117,950
37117,877
37117,934
37118,451
37118,996
37118,925
37118,572
37118,186
37118,810
37119,301
37119,203
37119,81
37119,244
37119,34
37120,453
37120,551
37120,544
37120,30
37121,290
37121,108
37121,304
37121,933
37122,374
37122,417
37122,657
37122,983
37122,932
37122,595
37123,341
37123,178
37123,163
37123,378
37123,42
37124,666
37124,180
37124,214
37124,628
37124,552
37124,167
37125,63
37125,295
37125,900
37125,778
37125,95
37126,309
37126,789
37126,87
37126,895
37127,239
37127,135
37127,611
37127,3
37128,949
37128,452
37128,458
37129,128
37129,707
37129,730
37129,54
37129,167
37130,210
37130,284
37130,466
37130,118
37131,850
37131,139
37131,154
37132,90
37132,736
37132,163
37132,273
37132,734
37133,583
37133,83
37133,820
37133,474
37133,200
37133,346
37134,592
37134,342
37134,804
37134,869
37135,184
37135,899
37135,398
37135,232
37135,623
37135,596
37136,508
37136,898
37136,849
37136,217
37136,463
37136,38
37137,838
37137,188
37137,572
37138,383
37138,978
37138,401
37138,655
37139,566
37139,202
37139,164
37139,215
37139,752
37139,492
37139,905
37140,741
37140,380
37140,58
37140,915
37140,936
37141,263
37141,672
37141,50
37141,966
37141,603
37142,4
37142,834
37142,322
37142,246
37142,669
37143,507
37143,197
37143,559
37143,468
37143,28
37143,347
37144,845
37144,923
37144,63
37144,991
37145,758
37145,31
37145,709
37145,955
37145,800
37145,193
37146,513
37146,193
37146,265
37146,264
37147,221
37147,50
37147,508
37147,295
37147,423
37147,319
37147,905
37148,664
37148,452
37148,462
37148,594
37148,110
37148,93
37148,205
37149,561
37149,377
37149,907
37150,635
37150,240
37150,835
37150,40
37150,25
37150,267
37150,166
37151,499
37151,263
37151,793
37151,326
37151,93
37151,244
37152,976
37152,19
37152,379
37152,284
37152,747
37152,797
37153,323
37153,223
37153,454
37153,815
37153,614
37153,365
37154,273
37154,456
37154,416
37154,575
37155,187
37155,18
37155,654
37155,993
37156,195
37156,809
37156,762
37156,669
37156,419
37156,935
37157,452
37157,937
37157,545
37157,283
37157,176
37158,341
37158,935
37158,507
37158,535
37159,875
37159,334
37159,48
37159,952
37160,759
37160,375
37160,316
37160,881
37160,882
37160,535
37160,985
37161,570
37161,57
37161,383
37161,53
37161,654
37162,919
37162,598
37162,260
37162,121
37163,970
37163,366
37163,286
37163,378
37163,200
37164,180
37164,181
37164,614
37164,657
37165,227
37165,86
37165,830
37166,440
37166,108
37166,942
37166,17
37166,131
37167,632
37167,809
37167,755
37167,2
37167,959
37167,504
37168,645
37168,387
37168,793
37169,640
37169,679
37169,201
37169,84
37169,178
37169,441
37169,540
37170,489
37170,139
37170,677
37170,756
37170,623
37170,773
37171,631
37171,37
37171,421
37171,459
37171,601
37171,198
37171,376
37172,619
37172,296
37172,597
37173,275
37173,282
37173,589
37173,560
37173,791
37173,146
37173,183
37174,175
37174,988
37174,738
37174,304
37175,326
37175,14
37175,667
37176,220
37176,462
37176,562
37176,160
37177,941
37177,588
37178,49
37178,76
37178,719
37178,542
37178,434
37178,326
37178,948
37179,914
37179,826
37179,648
37179,813
37179,2
37179,502
37180,692
37180,632
37180,662
37180,704
37180,842
37180,746
37181,44
37181,256
37181,246
37181,390
37181,328
37181,417
37182,656
37182,919
37182,175
37182,2
37183,151
37183,612
37183,224
37183,543
37183,210
37183,199
37184,459
37184,328
37184,5
37184,854
37185,425
37185,225
37185,41
37185,324
37186,25
37186,399
37186,570
37186,182
37187,755
37187,576
37187,71
37188,499
37188,151
37188,838
37188,625
37188,964
37189,206
37189,785
37189,394
37189,659
37189,432
37189,825
37189,718
37189,769
37190,363
37190,682
37190,801
37190,680
37191,115
37191,480
37191,390
37191,694
37191,657
37191,722
37192,253
37192,402
37192,288
37192,818
37192,778
37193,631
37193,397
37193,358
37193,416
37193,163
37193,715
37194,838
37194,309
37194,966
37194,998
37195,332
37195,177
37195,822
37195,952
37196,958
37196,766
37196,960
37196,883
37196,845
37196,718
37197,9
37197,675
37197,809
37197,643
37197,947
37198,631
37198,613
37198,992
37198,264
37198,231
37198,743
37198,124
37198,439
37199,287
37199,342
37199,849
37199,934
37199,365
37199,162
37200,10
37200,755
37200,163
37200,963
37200,442
37200,29
37201,507
37201,458
37201,641
37201,733
37201,519
37201,837
37202,785
37202,848
37202,31
37202,608
37202,2
37202,54
37203,480
37203,179
37203,160
37204,761
37204,520
37204,224
37204,350
37205,887
37205,398
37205,358
37205,767
37205,442
37205,13
37206,361
37206,602
37206,151
37206,668
37206,614
37206,145
37206,326
37207,97
37207,483
37207,743
37207,80
37207,444
37207,856
37208,74
37208,744
37208,712
37208,485
37208,380
37208,922
37209,207
37209,196
37209,945
37209,164
37209,210
37209,596
37210,110
37210,492
37210,576
37210,435
37211,793
37211,475
37211,560
37211,508
37211,651
37211,859
37212,264
37212,940
37212,333
37212,556
37212,578
37213,886
37213,734
37213,244
37213,866
37214,628
37214,98
37214,259
37215,310
37215,576
37215,929
37215,555
37215,764
37215,682
37215,244
37216,127
37216,460
37216,523
37216,588
37216,475
37216,135
37217,763
37217,422
37217,485
37217,292
37217,967
37217,892
37218,546
37218,124
37218,472
37218,214
37219,275
37219,750
37219,359
37219,815
37219,803
37219,841
37220,440
37220,11
37220,250
37220,34
37221,412
37221,98
37221,369
37221,628
37221,319
37222,675
37222,312
37222,472
37222,866
37223,109
37223,727
37224,345
37224,914
37224,213
37224,970
37225,891
37225,732
37225,835
37225,851
37225,224
37226,738
37226,86
37227,809
37227,311
37227,605
37227,261
37227,548
37228,245
37228,263
37228,452
37228,732
37228,702
37228,708
37229,377
37229,63
37229,888
37229,801
37229,158
37230,743
37230,185
37230,755
37230,277
37230,58
37230,449
37231,475
37231,703
37231,67
37231,92
37231,800
37232,558
37232,566
37232,445
37232,703
37232,510
37232,106
37232,167
37233,325
37233,499
37233,5
37233,557
37234,109
37234,69
37234,584
37234,266
37235,4
37235,554
37235,143
